Title,Author,Fandom,Url,Kudos,Summary,Content
Ten Minutes,"ChutJeDors, ImagineBeatles",The Beatles,https://archiveofourown.org/works/12129333,"1,222","Summary: Paul had thought that his friends only wanted the best for him, with giving him a gift card to a brothel and all. Now, having ended up in a room with a stunningly handsome male whore, he needs to reconsider those ideas about his friends, and his beliefs in life altogether. It’s just for ten minutes, though… Definitely a once in a lifetime thing, and all that. Totally! Right? Right??",Explicit No Archive Warnings Apply M/M The Beatles John Lennon/Paul McCartney George Harrison/Ringo Starr Paul McCartney/Original Character(s) John Lennon Paul McCartney George Harrison Ringo Starr The Breeze Lots of Sex very very lots paul is not gay give him space he needs time to think whore!john john's personality lives a double-life Alternate Universe - Modern Setting Modern AU Brothel AU Collaboration somehow we managed to do this and are still alive and well. BDSM Rimming overuse of sex toys dom/sub elements but not really cos john just really doesn't yield Slow Burn and they still have sex all the time. how dumb paul this boy has one braincell and he uses it to fuck john. OllieDeservesBetter2020 Eventual Happy Ending Mutual Pining Paul does not practise social distancing Bean Bag!Klaus Feelings are being Felt Pining Slurs Minor Violence Violence Against Sex Workers it's one instance but just a head's up there is a warning ahead of the chapter sex work is portrayed positively but some people are still assholes
Mclennon NSFW list,Auroralunatica,The Beatles (Band),https://archiveofourown.org/works/22108141,"1,204",Summary: Mclennon fanart NSFW PROMPTS,Explicit Creator Chose Not To Use Archive Warnings M/M The Beatles (Band) John Lennon/Paul McCartney John Lennon Paul McCartney NSWF Fanart Smut Bottom Paul McLennon they switch Bottom John Blow Jobs Anal Sex 69 (Sex Position) Wall Sex Bathtub Sex Love Bites A Hard Day's Night (Movie) Magical Mystery Tour I got high myself making these outfits please tell me you like em LOL Body Paint perspective? what is perspective? Body Worship Shakespeare skit Cuddling
Back Where You Belong,sleeprettydarling,"The Beatles, Music RPF",https://archiveofourown.org/works/1360711,"1,194","Summary: George can read him like a book, and he's not sure he likes what he sees.",Teen And Up Audiences No Archive Warnings Apply Gen M/M The Beatles Music RPF John Lennon/Paul McCartney George Harrison John Lennon Paul McCartney Ringo Starr
Lifting Latches,thinkpink20,The Beatles,https://archiveofourown.org/works/346391,"1,172","Summary: In which Paul and John swap t-shirts, and also somehow change the nature of their relationship...",Explicit No Archive Warnings Apply M/M The Beatles John Lennon/Paul McCartney John Lennon Paul McCartney George Harrison Cynthia Lennon Pete Best
Sending Postcards,thinkpink20,The Beatles,https://archiveofourown.org/works/346393,"1,072",Summary: The sequel to 'Lifting Latches'.,Explicit No Archive Warnings Apply M/M The Beatles John Lennon/Paul McCartney John Lennon Paul McCartney Cynthia Lennon George Harrison Pete Best
Whatever Gets You Through the Night,sleeprettydarling,"The Beatles, Music RPF",https://archiveofourown.org/works/9963884,896,"Summary: When John catches wind of a prostitute in Hamburg who's willing to do two blokes at once, he and Paul agree to pay her a visit. John has an ulterior motive, but he's unaware that Paul has a plan of his own. Misunderstandings, feelings, and an abundance of sex ensue.",Explicit No Archive Warnings Apply M/M Multi The Beatles Music RPF John Lennon/Paul McCartney Threesome - F/M/M Drama Fluff and Smut Getting Together McLennon Fanfic Exchange
Carry that Weight,waveofahand,"The Beatles (Band), McLennon - Fandom",https://archiveofourown.org/works/22090831,888,"Summary: A month after receiving their MBE’s Paul McCartney is ready to argue that the Beatles have as much or more power and social influence as those who would like to influence the band. Arrogant? Maybe, but it's no justification for what happens to him after someone spikes his drink during a meet-and-greet with the toffs. Thus begins a nightmare for him, for the band, and especially for John Lennon and the whole ""McLennon"" relationship. Note TRIGGER WARNINGS as you see them. Although it wasn't written as such, the short story ""The French Kiss"" is a good prologue to this book.  This story is ENTIRELY a work of fiction, and a product of my own imagination. I do not own the Beatles and wouldn't wish any of this on them.",Mature Rape/Non-Con Graphic Depictions Of Violence M/M The Beatles (Band) McLennon - Fandom John Lennon/Paul McCartney John Lennon & Paul McCartney Paul McCartney/Jane Asher Paul McCartney/Original Female Character - Relationship Paul McCartney John Lennon Brian Epstein Jim McCartney Original Male Character(s) George Harrison Ringo Starr Jane Asher Original Female Character McLennon Fan fiction Drink Spiking Kidnapping Implied/Referenced Rape/Non-con Angst and Hurt/Comfort Heavy Angst Period-typical reactions to rape Period-Typical Homophobia Just freaking agony PLEASE NOTE TRIGGER WARNINGS WHEN THEY APPEAR Paul McCartney has PTSD Post-Traumatic Stress Disorder - PTSD Suicidal Thoughts Original Female Character - Freeform Canon Divergence Sexual Dysfunction John is incredibly tender with Paul Until he gets stupid The realities of rape Paul has a daughter John is in an emotional freefall... Minor use of drugs Help! Rubber Soul - Freeform John has PTSD too A terrifying acid trip Implied Daddy Kink Christmas Beatles Christmas Hurt/Comfort
guess who looks like death today,r_e_c_o_r_d_d (orphan_account),"Stray Kids (Band), GOT7, TXT (Korea Band), Monsta X (Band), 방탄소년단 | Bangtan Boys | BTS, ASTRO (Band), EXO (Band), Day6 (Band), ATEEZ (Band), NCT (Band), SEVENTEEN (Band), WayV (Band), SF9 (Band), N.Flying (Band), Golden Child (Korea Band), iKON (Korea Band), A.C.E (Beat Interactive Band), The Boyz (Korea Band), VERIVERY (Band), VICTON (Band), Cravity (Band), ONEUS (Band)",https://archiveofourown.org/works/18205931,"2,935",Summary: - One-shots(ish) of maknae centered angst - - All happy endings eventually - updates very inconsistent - requests open -  ,Mature Creator Chose Not To Use Archive Warnings Multi Stray Kids (Band) GOT7 TXT (Korea Band) Monsta X (Band) 방탄소년단 | Bangtan Boys | BTS ASTRO (Band) EXO (Band) Day6 (Band) ATEEZ (Band) NCT (Band) SEVENTEEN (Band) WayV (Band) SF9 (Band) N.Flying (Band) Golden Child (Korea Band) iKON (Korea Band) A.C.E (Beat Interactive Band) The Boyz (Korea Band) VERIVERY (Band) VICTON (Band) Cravity (Band) ONEUS (Band) Yang Jeongin | I.N & Everyone Kim Yugyeom & Everyone Huening Kai & Everyone Im Changkyun | I.M & Everyone Jeon Jungkook & Everyone Yoon Sanha & Everyone Yang Jeongin | I.N/Everyone Kim Yugyeom/Everyone Im Changkyun | I.M/Everyone Jeon Jungkook/Everyone Yoon Sanha/Everyone Oh Sehun & Everyone Huening Kai/Everyone Oh Sehun/Everyone Yoon Dowoon & Everyone Yoon Dowoon/Everyone Jung Chanwoo & Everyone Park Jisung (NCT)/Everyone Park Jisung (NCT) & Everyone Lee Chan | Dino/Everyone Lee Chan | Dino & Everyone Liu Yang Yang/Everyone Liu Yang Yang & Everyone Kang Chanhee | Chani/Everyone Kang Chanhee | Chani & Everyone Jung Chanwoo/Everyone Choi Bomin/Everyone Choi Bomin & Everyone Kang Yuchan | Chan/Everyone Kang Yuchan | Chan & Everyone Son Youngjae | Eric & Everyone Son Youngjae | Eric/Everyone Yoo Kangmin & Everyone Yoo Kangmin/Everyone Yoo Hweseung & Everyone Yoo Hweseung/Everyone Jung Subin & Everyone Jung Subin/Everyone Choi Jongho & Everyone Choi Jongho/Everyone Ahn Seongmin & Everyone Ahn Seongmin/Everyone Son Dongju | Xion & Everyone Son Dongju | Xion/Everyone Hurt/Comfort Hurt Yang Jeongin | I.N Hurt Kim Yugyeom Hurt Huening Kai Hurt Im Changkyun | I.M Hurt Jeon Jungkook Hurt Yoon Sanha Fluff Hurt Oh Sehun Hurt Yoon Dowoon Hurt Jung Chanwoo Implied/Referenced Rape/Non-con Yang Jeongin | I.N-centric Kim Yugyeom-centric Huening Kai-Centric Im Changkyun | I.M-centric Jeon Jungkook-centric Yoon Sanha-centric Yoon Dowoon-centric Jung Chanwoo-centric Park Jisung (NCT)-centric Hurt Park Jisung (NCT) Lee Chan | Dino-centric Hurt Lee Chan | Dino Hurt Liu Yang Yang Kang Chanhee | Chani-centric Hurt Kang Chanhee | Chani Hurt Choi Bomin Choi Bomin-centric Hurt Kang Yuchan | Chan Kang Yuchan | Chan-centric Hurt Son Youngjae | Eric Son Youngjae | Eric-Centric Hurt Yoo Kangmin Yoo Kangmin-centric Fluff and Angst Implied/Referenced Child Abuse Everyone Needs A Hug Protective Hyungs Sickfic Implied/Referenced Self-Harm Hurt Yoo Hweseung Eating Disorders Blood and Injury Hurt Jung Subin Jung Subin-centric Choi Jongho-centric Hurt Choi Jongho Hurt Ahn Seongmin Ahn Seongmin-centric Hurt Son Dongju | Xion Son Dongju | Xion-centric
I Don't Dance (The Remix),half_rice,"Stray Kids (Band), The Boyz (Korea Band)",https://archiveofourown.org/works/17441051,"2,195",Summary: ⚾ Chan is the captain of a high school baseball team that hasn't won a single match in six years. Younghoon is the captain of the 6-time national champions. And they don't like each other... at fIRST. A slowburn baseball anime AU that has bloated way out of proportion...,Teen And Up Audiences No Archive Warnings Apply M/M F/M Stray Kids (Band) The Boyz (Korea Band) Bang Chan/Kim Younghoon (The Boyz) Bang Chan Hwang Hyunjin Kim Jungwoo (NCT) Kim Younghoon (The Boyz) Park Jinyoung (GOT7) Stray Kids Ensemble The Boyz Ensemble Park Jisoo | Jihyo Alternate Universe - Baseball Alternate Universe - High School Enemies to Friends to Lovers Slow Burn Featuring Jungwoo as Jeongin's mom a shit shit shit ton of cameos from kpop idols Minor Jung Yoonoh | Jaehyun/Kim Jungwoo Minor Han Jisung | Han/Lee Minho | Lee Know
Always Have and Will be the Baby of the Group (Maknae centric one-shot collection),GrayRainbow35,"방탄소년단 | Bangtan Boys | BTS, ASTRO (Band), Monsta X (Band), GOT7, 크나큰 | KNK (Band), VIXX, Stray Kids (Band), TRCNG (Band), TheEastLight. (Band), Day6 (Band), A.C.E (Beat Interactive Band), NCT (Band), The Boyz (Korea Band), ONF (Band), SF9 (Band), Golden Child (Korea Band), Akdong Musician, MYTEEN (Band)",https://archiveofourown.org/works/14281428,"2,000","Summary: Being the youngest of the group had its ups and downs. There was always more stress to keep up with the rest of the group. They were often told to work harder and often did. Even the some of the age gaps made things more difficult. If there was one upside to being the youngest, it had to be having amazingly wonderful hyungs to look after them.  This is just a collection of maknae centered one-shots. More details inside. SUGGESTIONS CLOSED FOR TIME BEING!!",Not Rated Creator Chose Not To Use Archive Warnings Gen 방탄소년단 | Bangtan Boys | BTS ASTRO (Band) Monsta X (Band) GOT7 크나큰 | KNK (Band) VIXX Stray Kids (Band) TRCNG (Band) TheEastLight. (Band) Day6 (Band) A.C.E (Beat Interactive Band) NCT (Band) The Boyz (Korea Band) ONF (Band) SF9 (Band) Golden Child (Korea Band) Akdong Musician MYTEEN (Band) Jeon Jungkook & Everyone Yoon Sanha & Everyone Lim Changkyun | I.M & Everyone Kim Yugyeom & Everyone Oh Heejun & Everyone Han Sanghyuk & Everyone Yang Jeongin & Everyone Kangmin & Everyone Lee Woojin & Everyone Yuchan & Everyone Park Jisung & Everyone Kang Chanhee & Everyone Jeon Jungkook Kim Namjoon | RM Kim Seokjin | Jin Min Yoongi | Suga Jung Hoseok | J-Hope Park Jimin (BTS) Kim Taehyung | V Yoon Sanha Park Jinwoo | Jin Jin Kim Myungjun | MJ Lee Dongmin | Cha Eunwoo Moon Bin Park Minhyuk | Rocky Lim Changkyun | I.M Son Hyunwoo | Shownu Shin Hoseok | Wonho Lee Minhyuk (Monsta X) Yoo Kihyun Chae Hyungwon Lee Jooheon Kim Yugyeom Im Jaebum Mark Tuan Jackson Wang Park Jinyoung | Jr. Choi Youngjae Kunpimook Bhuwakul | BamBam Oh Heejun Kim Jihun Kim Youjin Park Seungjun Jeong Inseong Han Sanghyuk | Hyuk Cha Hakyeon | N Jung Taekwoon | Leo Lee Jaehwan | Ken Kim Wonshik | Ravi Lee Hongbin Yang Jeongin Bang Chan Kim Woojin Lee Minho (Stray Kids) Seo Changbin Hwang Hyunjin Han Jisung Lee Felix Kim Seungmin Angst Hurt/Comfort Sick Character Injured Character Fluff Platonic Relationships Platonic Cuddling Platonic Kissing Platonic use of the word Baby cute maknae One Shot Collection Protective Hyungs Implied/Referenced Self-Harm Eating Disorders Self-Esteem Issues insecure character Hyungs love their maknae scared character Other Additional Tags to Be Added innocent maknaes
pocket,fruti2flutie,The Boyz (Korea Band),https://archiveofourown.org/works/13054419,"1,636","Summary: In an unforeseen turn of events, word on the street says the boys’ soccer captain has a crush on a cheerleader.",General Audiences No Archive Warnings Apply M/M The Boyz (Korea Band) Joo Haknyeon/Kim Sunwoo Kim Sunwoo (The Boyz) Joo Haknyeon Bae Joonyoung | Jacob Sohn Youngjae | Eric Lee JuYeon Lee Jaehyun | Hyunjae Heo Hyunjoon | Hwall Alternate Universe - High School Secret Relationship Humor Fluff Light Angst
A Collection of Phobias,Itsmarvelous,"ATEEZ (Band), 방탄소년단 | Bangtan Boys | BTS, SEVENTEEN (Band), Stray Kids (Band), EXO (Band), GOT7, NCT (Band), TOMORROW X TOGETHER | TXT (Korea Band), ENHYPEN (Band), The Boyz (Korea Band)",https://archiveofourown.org/works/25911262,"1,622","Summary: One-shots centered around phobias. Requests are closed for the moment, thanks for reading<3",General Audiences Creator Chose Not To Use Archive Warnings Gen ATEEZ (Band) 방탄소년단 | Bangtan Boys | BTS SEVENTEEN (Band) Stray Kids (Band) EXO (Band) GOT7 NCT (Band) TOMORROW X TOGETHER | TXT (Korea Band) ENHYPEN (Band) The Boyz (Korea Band) Phobias Crying Hurt/Comfort Panic Attacks Canon Compliant Friendship Secrets Fear Cuddling & Snuggling Anxiety Anxiety Attacks Anxiety Disorder Angst Arachnophobia Panic Jeon Jungkook-centric Golden Maknae Jeon Jungkook Maknae-centric Flashbacks Fluff and Angst Hurt Emetophobia Vomiting Therapy Park Jisung (NCT)-centric Pre-debut Trainee Lee Jeno-centric Fluff Comfort Hugs Blood Injury Needles Hospitals Stitches Huang Ren Jun-centric Claustrophobia Drowning Nightmares Swearing Fear of Germs Dogs Scars Bullying Memories Childhood Memories Pranks and Practical Jokes Embarrassment protective members Protective Leaders Fainting Hugging Allergies Allergic reaction Peanut allergy Anaphylaxis anaphylactic shock Broken Bones Eating Disorders Suicidal Thoughts Restrictive Eating Self-Esteem Issues Unhealthy Coping Mechanisms Kang Taehyun-Centric
off-road,fruti2flutie,The Boyz (Korea Band),https://archiveofourown.org/works/14896422,"1,200","Summary: One love potion, two fifth-year wizards, and three weeks of Sunwoo trying to convince himself he’s not the one who drank it.",General Audiences No Archive Warnings Apply M/M The Boyz (Korea Band) Joo Haknyeon/Kim Sunwoo Minor or Background Relationship(s) Lee Juyeon/Moon Hyungseo | Kevin other pairs if u squint Kim Sunwoo (The Boyz) Joo Haknyeon Heo Hyunjoon | Hwall Moon Hyungseo | Kevin Sohn Youngjae | Eric Lee Sangyeon Lee Juyeon (The Boyz) Lee Jaehyun | Hyunjae tbh everyone is mentioned but whoever talks got tagged Alternate Universe - Hogwarts Fake/Pretend Relationship Love Potion/Spell Fluff Light Angst Humor Romance Implied/Referenced Bullying
anti-romantic,miraebbi,The Boyz (Korea Band),https://archiveofourown.org/works/33800959,"1,199","Summary: Let down again and again, Hyunjae is cynical when it comes to love. However, in an ironic twist of events, his first heartbreak might just be the one to change that. Or: Hyunjae falls first, but Juyeon falls harder",Explicit Creator Chose Not To Use Archive Warnings M/M The Boyz (Korea Band) Lee Jaehyun | Hyunjae/Lee Juyeon Lee Jaehyun | Hyunjae Lee Juyeon (The Boyz) Lee Sangyeon Kim Younghoon (The Boyz) Kim Sunwoo (The Boyz) Choi Chanhee | New Original Characters Alternate Universe - College/University Chaptered Romance Drama Enemies to Friends to Lovers Unrequited Love Rejection First Love Insecurity Angst Fake/Pretend Relationship this author is projecting like ALOT Top Lee Juyeon (The Boyz) Bottom Lee Jaehyun | Hyunjae Healing Self Confidence Issues
Of Boxer Briefs and Stale Cereal,phantomcobie,The Boyz (Korea Band),https://archiveofourown.org/works/25018453,"1,184","Summary: “What’re you doing awake anyway?” “Hmm, can’t sleep.” “Nerves?” “Nah, horny.” Jacob’s bite of cereal could not have possibly been more poorly timed. He splutters, milk and bits of chocolate escaping his lips and dripping through the fingers lamely covering his mouth. Or, in which Kevin ruins Jacob’s ritualistic 4 AM bowl of cereal.",Explicit No Archive Warnings Apply M/M The Boyz (Korea Band) Bae Joonyoung | Jacob/Moon Hyungseo | Kevin Bae Joonyoung | Jacob & Moon Hyungseo | Kevin Bae Joonyoung | Jacob Moon Hyungseo | Kevin Choi Chanhee | New Kim Younghoon (The Boyz) Ji Changmin | Q Moonbae Canon Compliant Blow Jobs Thighs kevin moon is a tease Voyeurism If You Squint - Freeform bangnyu if you look really hard jacob just wants to eat his cereal Not Beta Read you can probably tell
high levels of density,orphan_account,The Boyz (Korea Band),https://archiveofourown.org/works/14995757,"1,173","Summary: “Wait, so just to clarify,” Younghoon says, squinting, “are you and Chanhee like… a thing?” Changmin debates for a second if he should act dumb, ask what Younghoon means by thing, if Younghoon means they’re friends or bros or a double-decker pizza sandwich with extra mozzarella, but Younghoon knows him too well for that to work. “I don’t know,” Changmin shrugs. “Haven’t bothered to check. Probably not.” (Changmin and Chanhee are in a relationship. Changmin just has zero idea.)",General Audiences No Archive Warnings Apply M/M The Boyz (Korea Band) Choi Chanhee | New/Ji Changmin | Q Choi Chanhee | New Ji Changmin | Q The Boyz Ensemble Cameo from Stray Kids Alternate Universe - High School Friends to Lovers
you're kinda special,fruti2flutie,The Boyz (Korea Band),https://archiveofourown.org/works/13324749,"1,158",Summary: Changmin is a mess around Chanhee.,General Audiences No Archive Warnings Apply M/M The Boyz (Korea Band) Choi Chanhee | New/Ji Changmin | Q Minor or Background Relationship(s) Lee Sangyeon/Bae Joonyoung | Jacob Ji Changmin | Q Choi Chanhee | New Kim Younghoon Lee Sangyeon Bae Joonyoung | Jacob Moon Hyungseo | Kevin Alternate Universe - High School Fluff Humor Crushes
chasing stairways just to fall,yeosakoi,ENHYPEN (Band),https://archiveofourown.org/works/36754504,"3,963","Summary: “He’s sleeping,” Jungwon says. “Yeah. In your lap. Jay-hyung. Is sleeping. In your. Lap.” Sunoo enunciates every word carefully, as if saying them any slower will help Jungwon understand why all of them are looking at him like he’s grown two heads. (or: the five times everyone thinks jay and jungwon are dating, and the one time jungwon starts to wonder if they really are) beautiful art by the lovely spinatch!",Teen And Up Audiences No Archive Warnings Apply M/M ENHYPEN (Band) Park Jongseong | Jay/Yang Jungwon Lee Heeseung/Sim Jaeyun | Jake Kim Sunoo/Nishimura Riki | Ni-ki Yang Jungwon Park Jongseong | Jay Lee Heeseung Sim Jaeyun | Jake Park Sunghoon (ENHYPEN) Kim Sunoo (ENHYPEN) Nishimura Riki | Ni-ki Alternate Universe - High School Alternate Universe - Basketball 5+1 Things Friends to Lovers Denial of Feelings Fluff Jock Park Jongseong | Jay that awkward moment where you're the last one to find out you're dating
High Teen Society,bbunggeoppang,ENHYPEN (Band),https://archiveofourown.org/works/39638322,"3,448","Summary: Sunoo had always lived a fairly conventional life. For the first time in 16 years, he is given an extremely rare opportunity to turn his life around when his mother marries the President of Primetime Co. and he enrolls in a prestigious all-boys' school known to foster the sons of the richest and most powerful families in South Korea. Book Trailer: https://www.youtube.com/watch?v=ubLMS0yxmRc",Explicit Underage Rape/Non-Con Graphic Depictions Of Violence M/M ENHYPEN (Band) Kim Sunoo/Nishimura Riki | Ni-ki Kim Sunoo/Park Sunghoon (ENHYPEN) Kim Sunoo/Park Jongseong | Jay Kim Sunoo/Yang Jungwon Kim Sunoo/Lee Heeseung Kim Sunoo (ENHYPEN)/Everyone Park Jongseong | Jay/Yang Jungwon Kim Sunoo/Sim Jaeyun | Jake if you squint Kim Sunoo (ENHYPEN) Nishimura Riki | Ni-ki Park Sunghoon (ENHYPEN) Yang Jungwon Sim Jaeyun | Jake Lee Heeseung Park Jongseong | Jay Kim Sunoo-centric (ENHYPEN) Everyone Loves Kim Sunoo (ENHYPEN) Harems Alternate Universe - High School Cross-Posted on Wattpad Angst and Humor Found Family Plot With Porn Rape/Non-con Elements
The Chase.,http_oldsoul,ENHYPEN (Band),https://archiveofourown.org/works/45542305,"3,315","Summary: ""What the fuck is wrong with you Ni-ki?"" Heeseung said with his low voice that Sunoo could already feel chills in his back. ""What? What's wrong with that? I'm genuinely curious. Something happened to both of you, Sunoo hyung was in heat and you were in your rut. Perfect to form a baby"" ""N-Ni-ki... p-please stop"" he softly pulled the hem of Ni-ki's shirt. Afraid Heeseung would attack him again like last time ""Heeseung hyung. Calm the fuck down. Our manager is coming we don't want them to know about this right?"" Jungwon stood up. ""Tell that to that brat! He's spitting nonsense"" ""Nonsense? I'm just curious, if that happens, would you really kick Sunoo hyung out of the group?"" ""Stop Ni-ki please"" Sunoo plead. He doesn't want to know. He doesn't want to confirm it. ""Sunoo will not have a baby. If he got pregnant, we'll abort it. If he wants to keep it then yes I'll be more than happy to kick him out"" -- Sunoo accidentally got pregnant. Heeseung doesn't want it. So he ran away.",Not Rated Creator Chose Not To Use Archive Warnings M/M ENHYPEN (Band) Kim Sunoo/Lee Heeseung Kim Sunoo (ENHYPEN) Lee Heeseung Sim Jaeyun | Jake Nishimura Riki | Ni-ki Park Jongseong | Jay Park Sunghoon (ENHYPEN) Yang Jungwon (ENHYPEN) Alpha/Omega Alpha/Beta/Omega Dynamics Omega Kim Sunoo (ENHYPEN) Alpha Lee Heeseung Mpreg Tired Kim Sunoo (ENHYPEN) Overprotective Nishimura Riki | Ni-ki
To the Dazzling You,SunSunTopia (TaeKookPhoria),ENHYPEN (Band),https://archiveofourown.org/works/40755402,"3,057","Summary: Alpha Sunghoon gets a new roommate - beta Sunoo who is way to pretty and cute to be anything else than an omega. But omegas are not allowed in this part of the school, so why does Sunghoon get all those strange vibes from him? Inspired by: To the Beautiful You",Mature Creator Chose Not To Use Archive Warnings M/M ENHYPEN (Band) Kim Sunoo/Park Sunghoon (ENHYPEN) Kim Sunoo & Park Sunghoon (ENHYPEN) Kim Sunoo (ENHYPEN) Park Sunghoon (ENHYPEN) Nishimura Riki | Ni-ki Yang Jungwon Park Jongseong | Jay Sim Jaeyun | Jake Lee Heeseung Kim Sunoo's Grandmother Alpha/Beta/Omega Dynamics Alpha/Omega Alpha Park Sunghoon (ENHYPEN) Omega Kim Sunoo (ENHYPEN) Alpha Park Jongseong | Jay (ENHYPEN) Alpha Lee Heeseung (ENHYPEN) Omega Yang Jungwon (ENHYPEN) Beta Sim Jaeyung | Jake (ENHYPEN) Beta Nishimura Riki | Ni-ki (ENHYPEN) Top Park Sunghoon (ENHYPEN) Bottom Kim Sunoo (ENHYPEN) Secrets Friendship Enemies to Lovers Alternate Universe - College/University Aged-Up Character(s) Light Angst Angst with a Happy Ending Past Abuse (not the main characters) Roommates Anal Sex Oral Sex Forehead Kisses Abusive Parents Best Friends Childhood Friends Original Character(s)
sudden and irrational,peachyyskies (orphan_account),ENHYPEN (Band),https://archiveofourown.org/works/31684121,"2,790","Summary: “W-what’s happening?” “You’re presenting.” It was Sunoo who told him, arms wrapped tightly around his waist to help keep the taller boy on his feet as Ni-ki stood under Sunghoon’s other arm as another crutch. Presenting? That didn’t make any sense. He was a beta, wasn’t he? But the headaches and muscle pains, the dizziness and nausea, the overwhelming and debilitating heat. Heat. Shit. (or; the one where Park Sunghoon thought he was a beta only to find out that no, no he wasn't)",Explicit Creator Chose Not To Use Archive Warnings M/M ENHYPEN (Band) Lee Heeseung/Park Sunghoon Park Sunghoon Lee Heeseung Park Jongseong | Jay Sim Jaeyun | Jake Kim Sunoo Yang Jungwon Nishimura Riki | Ni-ki Alpha/Beta/Omega Dynamics Canon Compliant Omega Park Sunghoon (ENHYPEN) Alpha Lee Heeseung (ENHYPEN) Alpha Park Jongseong | Jay (ENHYPEN) Alpha Sim Jaeyun | Jake (ENHYPEN) Unpresented maknae-line Protectiveness Possessive Behavior Boys Kissing Making Out Masturbation Hurt/Comfort Angst Fluff Cuddling & Snuggling Pack Dynamics Pack Bonding Smut Bottom Park Sunghoon (ENHYPEN) Top Lee Heeseung (ENHYPEN)
Naturally,Redpanda18,ENHYPEN (Band),https://archiveofourown.org/works/35519587,"2,728","Summary: After a traumatic incident involving Sunoo’s cousin rocks his family’s world, Sunoo’s parents decide to conceal his secondary gender from a young age in order to protect him. He’s always told people that he’s unpresented or is a beta, but this becomes a much harder task when he starts living with the ENHYPEN members, and especially after Ni-ki presents. How is he supposed to control the urges he’s suppressed for years when he’s constantly reminded of what he can’t have?",Mature Rape/Non-Con M/M ENHYPEN (Band) Kim Sunoo/Nishimura Riki | Ni-ki Kim Sunoo/Park Sunghoon (ENHYPEN) Kim Sunoo/Yang Jungwon Kim Sunoo/Sim Jaeyun | Jake Kim Sunoo/Park Jongseong | Jay Kim Sunoo/Lee Heeseung Kim Sunoo (ENHYPEN)/Everyone Kim Sunoo (ENHYPEN) Nishimura Riki | Ni-ki Park Sunghoon (ENHYPEN) Yang Jungwon Sim Jaeyun | Jake Park Jongseong | Jay Lee Heeseung Kim Sunoo's Mother (ENHYPEN) Kim Sunoo's Father (ENHYPEN) Kim Sunoo's Sister (ENHYPEN) Past Rape/Non-con Kim Sunoo-centric (ENHYPEN) Everyone Loves Kim Sunoo (ENHYPEN) Kim Sunoo & Yang Jungwon are Best Friends Hurt Kim Sunoo (ENHYPEN) Alpha/Beta/Omega Dynamics Omega Kim Sunoo (ENHYPEN) Sick Character Nesting Scenting Pack Dynamics Pack Feels Original Character(s) Family Feels Family Fluff Team as Family Omega Yang Jungwon (ENHYPEN) Alpha Ni-ki Alpha Park Jongseong | Jay (ENHYPEN) Beta Park Sunghoon Beta Sim Jaeyun Jake Alpha Lee Heeseung Angst Angst with a Happy Ending Angst and Hurt/Comfort Hurt/Comfort Emotional Hurt/Comfort Omegaverse No Smut
But nothing is free (Beta Jake Centric),KimTanAnukite,ENHYPEN (Band),https://archiveofourown.org/works/44645494,"2,612","Summary: 🪐 Where betas are not as common as they used to be, and packs in the idol industry are rare, ENHYPEN decide to formally start their pack. But why does Jake feel like he is not part of it? Or A/B/O where Jake is the only beta in his group.",General Audiences No Archive Warnings Apply Multi Other ENHYPEN (Band) Lee Heeseung/Sim Jaeyun | Jake Park Jongseong | Jay/Sim Jaeyun | Jake Park Sunghoon/Sim Jaeyun | Jake Kim Sunoo/Sim Jaeyun | Jake Sim Jaeyun | Jake & Yang Jungwon Nishimura Riki | Ni-Ki/Sim Jaeyun | Jake Lee Heeseung & Sim Jaeyun | Jake Park Jongseong | Jay & Sim Jaeyun | Jake Park Sunghoon & Sim Jaeyun | Jake Kim Sunoo & Sim Jaeyun | Jake Nishimura Riki | Ni-Ki & Sim Jaeyun | Jake ENHYPEN Ensemble/Everyone Sim Jaeyun | Jake & Everyone Sim Jaeyun | Jake/Everyone Sim Jaeyun | Jake Lee Heeseung Park Jongseong | Jay Park Sunghoon (ENHYPEN) Kim Sunoo (ENHYPEN) Yang Jungwon Nishimura Riki | Ni-ki Alpha/Beta/Omega Dynamics Alpha/Beta Beta/Omega Alpha/Omega Canon Compliant Angst Heavy Angst Angst and Hurt/Comfort Hurt/Comfort Forming a Pack Angst with a Happy Ending Getting Together Beta Sim Jaeyun | Jake Alpha Lee Heeseung Alpha Park Jongseong | Jay Alpha Nishimura Riki | Ni-ki Omega Park Sunghoon (ENHYPEN) Omega Kim Sunoo (ENHYPEN) Omega Yang Jungwon (ENHYPEN) Omegaverse Sim Jaeyun | Jake is Whipped (ENHYPEN) but also sad It Gets Worse Before It Gets Better Slow Burn It Gets Worse before it gets better Eventual Smut Eventual Romance Eventual Happy Ending
