Title,Author,Fandom,Url,Kudos,Summary,Content
the game is already lost,altschmerzes,The Adventure Zone (Podcast),https://archiveofourown.org/works/9064081,"5,208","Summary: Five times Taako manages to get a hug from one of his friends without having to actually admit that he wants a hug, and one time he flat out cops to it. 1. Taako hates being cold and wet. He's both, thanks to an inconvenient river. Magnus is a human furnace, and thus it begins. 2. Waking up feeling inexplicably lonely, Taako tries to goad Magnus into bickering with him in a bid for some company. He gets the company, at least. 3. Angus is almost hit by a rogue cart, Taako deals with being idolized and trusted by a kid he doesn't think he deserves the faith of. 4. During a fight, Taako almost dies, and Merle gets to practice his healing skills. 5. Magnus has a nightmare, Merle nearly loses Magnus after a fight, and Taako finds himself on the other side of things. + 1. Merle casts Zone of Truth, Magnus is a good friend, and Taako makes a confession.",Teen And Up Audiences No Archive Warnings Apply Gen The Adventure Zone (Podcast) Magnus Burnsides & Taako Angus McDonald & Taako Merle Highchurch & Taako Magnus Burnsides Taako (The Adventure Zone) Merle Highchurch Angus McDonald 5 Times 5+1 Things Hugs Touch-Starved Other Additional Tags to Be Added Friendship Team as Family Loneliness Platonic Cuddling Cuddling & Snuggling Hurt/Comfort Protectiveness Major Character Injury Near Death Experiences Nightmares Zone of Truth Confessions Families of Choice
The Worst Candlenights Ever,Weevilo707,The Adventure Zone (Podcast),https://archiveofourown.org/works/12792789,"4,642","Summary: Taako and Lup have devised a plan to get back at their shitty family for the way they had treated them as children, as well as put an end to the incoming letters now that the twins have gained a little bit of notoriety. They're going to go back home for Candlenights, and it's going to be the worst Candlenights anyone there has ever had. Lup's bringing Barry, because nothing's better than showing up with a respectable looking dude only for said dude to start pulling out the formaldehyde pig brains. Taako needs something like that too. So, why not ask the cute guy in his drama class who does bad accents when he gets nervous if he's free over break?",Teen And Up Audiences No Archive Warnings Apply Multi The Adventure Zone (Podcast) Kravitz/Taako (The Adventure Zone) Barry Bluejeans/Lup Taako (The Adventure Zone) Kravitz (The Adventure Zone) Lup (The Adventure Zone) Barry Bluejeans Taako's and Lup's shitty family Fake/Pretend Relationship Alternate Universe - College/University Mutual Pining This Is Incredibly Self-Indulgent
Heartstrings,Weevilo707,The Adventure Zone (Podcast),https://archiveofourown.org/works/11724408,"4,463","Summary: Taako was not one for kids, holy shit no. Lup and Barry were different from him though. They were responsible and in love and if anyone deserved to have a happily ever after with a family it was fucking them. So of course he supported their decision. They were his family, and now this kid was too. --- There's a little half-elf kid on the train, in a fancy suit with a fancy hat and a fancy voice. Taako doesn't pay him much mind at first, he's not one for kids after all. Fuck though, if something about him doesn't pull at heartstrings that Taako hadn't even realize were still there.",Teen And Up Audiences No Archive Warnings Apply Multi The Adventure Zone (Podcast) Barry Bluejeans/Lup Kravitz/Taako Angus McDonald & Taako Taako (The Adventure Zone) Angus McDonald Barry Bluejeans Lup (The Adventure Zone) IPRE Crew The Director | Lucretia Alternate Universe - Canon Divergence Team as Family Angus is lup and barry's kid Uncle Taako eventual taakitz Fluff and Angst blupjeans baby Angus this was supposed to be mostly fluff but then angst happened Angst with a Happy Ending still plenty of fluff tho
"rough night, pumpkin?",partypetes (karturtle),The Adventure Zone (Podcast),https://archiveofourown.org/works/8559010,"3,800","Summary: Four in the morning isn't a good time for getting shit done, but it's a great time for hot chocolate and venting. ft. Taako as definitely emotionally stable, Angus as not so emotionally stable, and Kravitz as well-meaning but mostly confused.",Teen And Up Audiences No Archive Warnings Apply Gen The Adventure Zone (Podcast) Angus McDonald & Taako Angus McDonald & Kravitz & Taako Kravitz/Taako Taako (The Adventure Zone) Angus McDonald Kravitz (The Adventure Zone) The Voidfish Hurt/Comfort Fluff Found Family Hot Chocolate Marshmallows past trauma questionable parenting Mentions of Anxiety why did the director hire a literal child we need answers lucretia Crying i have a lot of feelings about ango
A Little Death,Princex_N,The Adventure Zone (Podcast),https://archiveofourown.org/works/8732653,"3,771","Summary: Kravitz has never thought much about the feeling of his skin, until he met Taako. Taako doesn't know why his boyfriend refuses to touch him, but he's starting to get a little tired of it.",General Audiences No Archive Warnings Apply M/M The Adventure Zone (Podcast) Kravitz/Taako Kravitz (The Adventure Zone) Taako (The Adventure Zone) Insecurity Miscommunication Misunderstandings Light Angst First Dates Developing Relationship Other Additional Tags to Be Added Canon Gay Relationship Literal Sleeping Together Self-Esteem Issues Body Image Conversations Cuddling & Snuggling Touching Fluff Happy Ending
Bury the Lead,marywhale,The Adventure Zone (Podcast),https://archiveofourown.org/works/12868647,"3,519","Summary: Taako’s senior year at Neverwinter High could be going better. Faced with a choice between joining the school’s floundering newspaper or being expelled, he opts for a career in journalism. Lucretia, the paper’s editor, kind of wishes he'd gone the other way.",Teen And Up Audiences No Archive Warnings Apply F/M Gen M/M The Adventure Zone (Podcast) Kravitz/Taako (The Adventure Zone) Barry Bluejeans/Lup Julia Burnsides/Magnus Burnsides Taako (The Adventure Zone) The Director | Lucretia Lup (The Adventure Zone) Ren (The Adventure Zone) Angus McDonald Barry Bluejeans Magnus Burnsides Kravitz (The Adventure Zone) Merle Highchurch Davenport (The Adventure Zone) Julia Burnsides Alternate Universe - High School Alternate Universe - Coffee Shops & Cafés Still Faerun Slow Burn
starting to sound like a friendship thing,Psilent (HereThereBeFic),The Adventure Zone (Podcast),https://archiveofourown.org/works/8212903,"3,519","Summary: ""You don't owe me anything,"" Magnus says quickly. ""You're my friend and you were in trouble and protecting that button clearly wasn't working – really sorry about that, by the way – and I couldn't just stand there and do nothing!"" Taako is staring at him. He doesn't quite slump, just holds himself at different angles as the indignation slinks out of his posture to be replaced by bewilderment. ""I'm your what?"" [Set between Moonlighting and Rockport Limited but contains mostly vague spoilers for events revealed as late as The Eleventh Hour.]",Teen And Up Audiences No Archive Warnings Apply Gen The Adventure Zone (Podcast) Magnus Burnsides & Taako Taako Magnus Burnsides Friendship Found Family Team as Family Character Study
Hot Single Dads In Your Area,Weevilo707,The Adventure Zone (Podcast),https://archiveofourown.org/works/14416653,"3,417","Summary: Taako needed some extra cash, and tutoring was a pretty low stress job that fit his schedule. It wasn't even hard, he just met with a kid a couple times a week and helped with their homework and whatever. It was a pretty good job, and the kid he landed with wasn't half bad. Taako didn't like kids, but he guessed Agnes or Angus or whatever was alright. He didn't plan on getting attached to the job though. Or to Angus. Or to Angus's really hot single dad.",Teen And Up Audiences No Archive Warnings Apply M/M The Adventure Zone (Podcast) Kravitz/Taako (The Adventure Zone) Angus McDonald & Taako Kravitz & Angus McDonald Taako (The Adventure Zone) Kravitz (The Adventure Zone) Angus McDonald Mutual Pining Single Parents Alternate Universe - Modern Setting Slow Burn Background blupjeans - Freeform kravitz is angus's dad taako is angus's new tutor vague mentions of past taako/sazed Fluff angus has adhd Fluff and Humor
Elderberry Reprise,Weevilo707,The Adventure Zone (Podcast),https://archiveofourown.org/works/12656475,"3,329","Summary: Angus had been interested for the free meal. Ever since his grandpa died and he ran off on his own, food was a little hard to come by. He was instantly enraptured by the fantastic displays of magic the elf chef had put on display though, and on top of that the food had been fantastic It became all too clear all too quickly that something had gone terribly, terribly wrong. --- As he sped away from Glamour Springs, all Taako could think about was how wrong everything had gone. He hadn't meant to do that. Fuck, he hadn't meant to kill all of those people. So when he found one of the members of the audience hidden away in the back of his stagecoach, there was only one thing he could think to do. There was no fucking way he was going to let this kid die.",General Audiences No Archive Warnings Apply Gen The Adventure Zone (Podcast) Angus McDonald & Taako Taako (The Adventure Zone) Angus McDonald Tres Horny Boys Bureau of Balance Sazed (The Adventure Zone) THB and the BoB don't appear until later reluctant parent taako Poison Alternate Universe - Canon Divergence Hurt/Comfort Bonding Fuck Sazed (The Adventure Zone) Found Family sazed isn't around for long
Summer Chills,fanflock,The Adventure Zone (Podcast),https://archiveofourown.org/works/8357128,"3,297","Summary: They were going to find out one day, and really, Taako probably should have expected it would go like this.",Teen And Up Audiences No Archive Warnings Apply M/M The Adventure Zone (Podcast) Kravitz/Taako Taako (The Adventure Zone) Kravitz (The Adventure Zone) Magnus Burnsides Merle Highchurch Flirting Cuddling & Snuggling Magnus rushes in
I was born for this,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/16094690,"8,458","Summary: Juno did her best to lead him to her preferred fate, but the end is coming and Desmond has doubts.",Mature Graphic Depictions Of Violence M/M Assassin's Creed - All Media Types Altaïr Ibn-La'Ahad/Desmond Miles Desmond Miles Altaïr Ibn-La'Ahad Rebecca Crane Shaun Hastings William Miles Kadar Al-Sayf Malik Al-Sayf Maria Thorpe Alternate Universe - Canon Divergence Alternate Universe - Time Travel Time Travel Injury Recovery Slow Burn Do not repost Don't copy to another site
Sailing the Stars,esama,"Assassin's Creed - All Media Types, Star Wars - All Media Types, Star Wars: Jedi: Fallen Order (Video Game), Star Wars: The Clone Wars (2008) - All Media Types",https://archiveofourown.org/works/28949799,"7,206","Summary: Desmond accidentally strands himself in distant future, where the Solar System has been long ago abandoned, and humans have spread themselves across the stars.",Teen And Up Audiences No Archive Warnings Apply Gen Assassin's Creed - All Media Types Star Wars - All Media Types Star Wars: Jedi: Fallen Order (Video Game) Star Wars: The Clone Wars (2008) - All Media Types Desmond Miles Eno Cordova BD-1 (Star Wars) Original Clone Trooper Character(s) Original Droid Characters (Star Wars) Barriss Offee Luminara Unduli Shaak Ti Alternate Universe Time Travel Epistolary Don't copy to another site Droid Feels (Star Wars) Clone Feels (Star Wars) Brotherhood Rebuilding Trans Clone Troopers (Star Wars)
Desmond ex Machina,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/21491479,"6,928","Summary: In the library of Altaïr, Ezio isn't as ready to let go of his destiny as he thought. In the Grand Temple, Desmond isn't ready to face his.",Teen And Up Audiences Graphic Depictions Of Violence Gen Assassin's Creed - All Media Types Ezio Auditore da Firenze & Desmond Miles Ezio Auditore da Firenze Desmond Miles Giovanni Auditore da Firenze Federico Auditore da Firenze Claudia Auditore da Firenze Petruccio Auditore da Firenze Leonardo da Vinci Maria Auditore da Firenze Alternate Universe - Time Travel Alternate Universe - Canon Divergence Fix-It Fake/Pretend Relationship Family Feels Gen or Pre-Slash Graphic Description Murder Mystery Pazzi Conspiracy Don't copy to another site Do not repost
Earthly Scene,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/18908620,"6,520",Summary: In which Monteriggioni has a significant vacancy and Desmond's timing is almost divine.,Explicit No Archive Warnings Apply M/M Assassin's Creed - All Media Types Ezio Auditore da Firenze/Desmond Miles Desmond Miles Ezio Auditore da Firenze Claudia Auditore da Firenze Original Characters Maria Auditore da Firenze Alternate Universe Time Travel Religious Imagery & Symbolism Religion Mistaken Identity Explicit Sexual Content Frottage Angst and Porn Internal Conflict Body Worship Do not repost Don't copy to another site
Flowers For a Planet,esama,"Assassin's Creed - All Media Types, Compilation of Final Fantasy VII",https://archiveofourown.org/works/23841208,"6,272",Summary: There are flowers growing in the Grey.,Mature No Archive Warnings Apply M/M Assassin's Creed - All Media Types Compilation of Final Fantasy VII Desmond Miles/Cloud Strife Zack Fair/Aerith Gainsborough Desmond Miles Aerith Gainsborough Cloud Strife Zack Fair Tifa Lockhart Kunsel (Compilation of FFVII) Reeve Tuesti Sephiroth (Compilation of FFVII) Red XIII | Nanaki (Compilation of FFVII) Alternate Universe Crossovers & Fandom Fusions Nonsense Post-Canon Other Additional Tags to Be Added Don't copy to another site Time Travel Alternate Reality Eldritch Kid Fic Families of Choice
Study of Flight,esama,Assassin's Creed - All Media Types,https://archiveofourown.org/works/13702866,"6,200",Summary: Minerva and Jupiter send Desmond back in time to change history.,Mature Graphic Depictions Of Violence M/M Assassin's Creed - All Media Types Leonardo da Vinci/Desmond Miles Ezio Auditore da Firenze & Desmond Miles Desmond Miles Minerva (Assassin's Creed) Jupiter (Assassin's Creed) Ezio Auditore da Firenze Leonardo da Vinci Original Characters Claudia Auditore da Firenze Maria Auditore da Firenze Salaì | Gian Giacomo Caprotti da Oreno Alternate Universe - Time Travel Alternate History Age Difference Unrequited Love Do not repost Don't copy to another site
