Title,Author,Fandom,Url,Kudos,Summary,Content
a rose by any other name,IzzyMRDB,"Percy Jackson and the Olympians - Rick Riordan, Percy Jackson and the Olympians & Related Fandoms - All Media Types, Ancient Greek Religion & Lore, RIORDAN Rick - Works",https://archiveofourown.org/works/30450252,"9,811","Summary: It wasn't Poseidon who met Sally on that beach on Montauk, but rather a far older, much more ancient version of him. Percy is born far older and younger than he should be.",Teen And Up Audiences No Archive Warnings Apply Gen Percy Jackson and the Olympians - Rick Riordan Percy Jackson and the Olympians & Related Fandoms - All Media Types Ancient Greek Religion & Lore RIORDAN Rick - Works Percy Jackson & Poseidon Percy Jackson Annabeth Chase (Percy Jackson) Sally Jackson (Percy Jackson) Poseidon (Percy Jackson) Poseidon (Ancient Greek Religion & Lore) Grover Underwood Dionysus (Percy Jackson) Alternate Universe What if Percy's dad wasn't Poseidon? What-If Worldbuilding Alternate Universe - Different Powers different parentage One Shot Eldritch horror! Percy BAMF Percy Jackson Dark Percy God Percy No Angst POV Third Person Poseidon is a Good Dad Mycenaean Percy Jackson Imagine starting a whole ass ao3 tag cause you wrote a fic as a teen thats me right now Mycenaean Religion
Collision,itjustkindahappened,"One Direction (Band), Greek and Roman Mythology, Norse Religion & Lore",https://archiveofourown.org/works/3705365,"8,672","Summary: Mythology/Fairytale!AU in which Louis is a dainty fairy with a temper who wants to be intimidating and Harry hurts people. Naturally, they hate each other. (Featuring Liam, the big and not-so-bad wolf who’s got a thing for humans, Zayn, a human with supernaturally good looks, and Niall, the cupid who just wants his job to be easier.)",Explicit Graphic Depictions Of Violence M/M One Direction (Band) Greek and Roman Mythology Norse Religion & Lore Harry Styles/Louis Tomlinson Zayn Malik/Liam Payne teeny tiny winy eleanor/stan even teeny tiny winier liam/sophia Harry Styles Louis Tomlinson Liam Payne Niall Horan Zayn Malik Eleanor Calder Stan Lucas there are plently of small characters that are there for like a minute fair amounts of gods/goddesses and fairytale characters Mythology - Freeform Grimm Fairytales - Freeform Alternate Universe - College/University Wonderland Alternate Universe - Fairy Tale Love/Hate Pining Fairy!Louis Dark!Harry (i guess) Sexual Content eventually Top Harry Bottom Louis World Travel Slow Burn Alternate Universe - Fantasy regarding the warning: there is one scene with fairly descriptive violence Enemies to Lovers i’ve put a warning in the notes on that chapter so u can be prepared/avoid it if u want another clarification: harry is not DARK dark. he's baby. just give him time
Tell Me Lies (Tell Me Sweet Little Lies),rightsidethru,"Teen Wolf (TV), Greek and Roman Mythology",https://archiveofourown.org/works/14883767,"7,211","Summary: ""Pick a card--any card."" * Card shark, magician, or descendant of Cassandra the Prophet: No matter who or what Stiles Stilinski truly was, he was the only chance at the Hale Pack's survival.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings M/M Teen Wolf (TV) Greek and Roman Mythology Peter Hale/Stiles Stilinski Stiles Stilinski Peter Hale Talia Hale Sheriff Stilinski Claudia Stilinski Scott McCall (Teen Wolf) Derek Hale Kate Argent Steter Reverse Bang Reverse Big Bang Challenge The Steter Network Steter - Freeform De-Aged Derek Hale Magical Stiles Stilinski Attorney Peter Hale Left Hand Peter Hale Lawyer Peter Hale Courting Rituals Werewolf Courting Emissary Stiles Stilinski Prophetic Visions Prophetic Dreams Warning: Kate Argent Warning: Gerard Argent Cassandra Curse
I have swallowed my pride (To say goodbye),IzzyMRDB,"Percy Jackson and the Olympians - Rick Riordan, Percy Jackson and the Olympians & Related Fandoms - All Media Types, RIORDAN Rick - Works, Ancient Greek Religion & Lore, Ancient Egyptian Religion, Ancient Egyptian RPF",https://archiveofourown.org/works/50724295,"6,936","Summary: ""The woods are lovely, dark and deep, But I have promises to keep, And miles to go before I sleep."" ~Robert Frost AKA Rhea thought the fight was over when she handed Luke that blade. The war she fought for others was over. She was wrong. Now a thousand miles and a thousand years from home, all alone with just the ghost of a curse to accompany her in her travels, she will only fight for the wars she chooses. AKA Sent to the start of the Trojan War, Rhea Jackson does not wish to be involved in another war of the gods",Explicit Creator Chose Not To Use Archive Warnings F/M Percy Jackson and the Olympians - Rick Riordan Percy Jackson and the Olympians & Related Fandoms - All Media Types RIORDAN Rick - Works Ancient Greek Religion & Lore Ancient Egyptian Religion Ancient Egyptian RPF Apollo/Percy Jackson Percy Jackson Apollo (Percy Jackson) Odysseus (Percy Jackson) Hermes (Percy Jackson) Original Female Character(s) Original Male Character(s) Horus (Ancient Egyptian) Hathor (Ancient Egyptian) Triton (Percy Jackson) Time Travel Female Percy Jackson Alternate Universe - Gender Changes Alternate Universe - Canon Divergence Canon-Typical Violence Ancient Greece Historical Accuracy But also Iliad accuracy So a blend Mycenaean Percy Jackson Romance Trojan War Period Typical Attitudes BAMF Percy Jackson Moral Ambiguity Angst Worldbuilding gods being gods Possessive Apollo (Percy Jackson) Past Annabeth Chase/Percy Jackson Kronos Being an Asshole (Percy Jackson) REWRITE OF A PAST FIC Miscommunication Blood Kink Oral Sex Explicit Sexual Content Overstimulation Choking The sexy kind tho
Gods & Monsters,ShanaStoryteller,Greek and Roman Mythology,https://archiveofourown.org/works/10669833,"6,681","Summary: A collection of short stories depicting new versions of old myths. OR: What happens to Icarus after he falls, Hermes and Hestia meddle and save humanity, and Hades would just like a nap.",Mature Creator Chose Not To Use Archive Warnings F/F F/M Gen M/M Greek and Roman Mythology Icarus - Character Ἁδης | Hades (Hellenistic Religion & Lore) Ἀπόλλων | Apollo (Hellenistic Religion & Lore) Ποσειδων | Poseidon (Hellenistic Religion & Lore) Ἄρτεμις | Artemis (Hellenistic Religion & Lore) Προμηθεύς | Prometheus (Hellenistic Religion & Lore) Πανδώρα | Pandora (Hellenistic Religion & Lore) Hestia Ἡρη | Hera (Hellenistic Religion & Lore) Ζευς | Zeus (Hellenistic Religion & Lore) Ἑρμης | Hermes (Hellenistic Religion & Lore) Ἀφροδίτη | Aphrodite (Hellenistic Religion & Lore) Ἡφαιστος | Hephaestus (Hellenistic Religion & Lore) Αράχνη | Arachne (Hellenistic Religion & Lore) retold myths crossposted from tumblr its all set in the same universe but each chapter is it's own separate short story Asexual Character Trans Character Women Being Awesome
a lesson in love,liionne,"The Song of Achilles - Madeline Miller, Greek and Roman Mythology",https://archiveofourown.org/works/2191917,"5,666","Summary: ""You have to go."" Achilles says, and his hands are on Patroclus' chest, but they aren't pushing. No- he's doing a lot of things, but he's not pushing. He's memorising the feeling of smooth skin beneath his hands, and he's counting the pulse that thuds beneath the right, committing that to memory too. He's feeling the rise and fall of his best friend's chest - best friend, boyfriend, lover, whatever; they all feel like synonyms now - and he's meeting those dark brown eyes with his own. ""If my mother catches you here she'll kill you."" ""I know."" Patroclus murmurs, but he makes no move to go.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings M/M The Song of Achilles - Madeline Miller Greek and Roman Mythology Achilles/Patroclus Patroclus (Song of Achilles) Achilles Briseis Thetis Chiron Alternate Universe - Modern Setting Alternate Universe - High School Greek Mythology - Freeform Homophobic Language
you with the sea in your eyes (you have the ocean at your fingertips),SenjuMizusaya,"Percy Jackson and the Olympians - Rick Riordan, Ancient Greek Religion & Lore",https://archiveofourown.org/works/15180926,"5,623","Summary: (Fem!Percy) After finally defeating Kronos, Percy had expected peace, not a flash of molten gold after which she found herself as a twelve year old girl in a village recently reduced to rubble, surrounded by forest and Ancient Greek. A little too much Ancient Greek.  (Or, Percy is flung back into the past and gets a hands-on history lesson when it comes to living during the Greek classism.)",Not Rated Creator Chose Not To Use Archive Warnings F/M M/M F/F Percy Jackson and the Olympians - Rick Riordan Ancient Greek Religion & Lore Apollo/Percy Jackson Hermes/Percy Jackson Achilles/Percy Jackson Odysseus/Penelope Achilles/Patroclus Percy Jackson Apollo (Percy Jackson) Hermes (Percy Jackson) Poseidon (Percy Jackson) Chiron (Percy Jackson) Achilles (Percy Jackson) Ἑλένη | Helen of Troy (Hellenistic Religion & Lore) Ὀδυσσεύς | Odysseus (Hellenistic Religion & Lore) Penelope (Hellenistic Religion & Lore) Patroclus | Patroklos Artemis (Percy Jackson) Briseis Female Percy Jackson Time Travel Ancient Greece Romance Violence Sexual Content Trojan War Period Typical Attitudes Genderswap BAMF Percy Jackson in which Percy makes her own myth kind of and if you've read the original myths then you have been warned about what can happen Angst Politics Blood and Gore when it's war it's war and i will not shy away from realities It Gets Worse Before It Gets Better it’s not all doom and gloom but don’t rush into this expecting daisies please Friendship Found Family Smut this story may be slow but it will be epic you just have to wait a bit BAMFs Hurt/Comfort Drama Period Typical Everything
Kore,oneiriad,Greek and Roman Mythology,https://archiveofourown.org/works/1092652,"5,605",Summary: The day her mother gives birth to a horse is the day Persephone decides that she really needs a plan.,Mature No Archive Warnings Apply Gen Greek and Roman Mythology Persephone (Greek and Roman Mythology) Demeter (Greek and Roman Mythology) Athena (Greek and Roman Mythology) Hermes (Greek and Roman Mythology) Artemis (Greek and Roman Mythology) Hades (Greek and Roman Mythology) Hestia (Greek and Roman Mythology) Eileithyia (Greek and Roman Mythology) Hecate (Greek and Roman Mythology) Zeus (Greek and Roman Mythology) Asexuality Asexual Character
Ruins of Troy,HailMary,"The Song of Achilles - Madeline Miller, Greek and Roman Mythology",https://archiveofourown.org/works/1178387,"5,555","Summary: Achilles waits for Patroclus in the underworld, but Apollo has other plans.",Teen And Up Audiences No Archive Warnings Apply M/M The Song of Achilles - Madeline Miller Greek and Roman Mythology Achilles/Patroclus Ἀχιλλεύ | Achilles (Hellenistic Religion & Lore Patroclus (Greek and Roman Mythology) Apollo Angst Song Lyrics
All the Stars in the Sky,MageOfCole,"Harry Potter - J. K. Rowling, Percy Jackson and the Olympians - Rick Riordan, Percy Jackson and the Olympians & Related Fandoms - All Media Types, Greek and Roman Mythology, The Trials of Apollo - Rick Riordan",https://archiveofourown.org/works/14680494,"4,908",Summary: Every star tells a story 1. Nico and Bianca meet Harry 2. Don't get Harry angry 3. Babies and Potential War 4. The Cool Stepparent Saga Part I 5. The Cool Stepparent Saga Part II 6. Brother and Sister Part I 7. Brother and Sister Part II 8. Bonds Part I,General Audiences No Archive Warnings Apply Gen M/M Harry Potter - J. K. Rowling Percy Jackson and the Olympians - Rick Riordan Percy Jackson and the Olympians & Related Fandoms - All Media Types Greek and Roman Mythology The Trials of Apollo - Rick Riordan Apollo (Percy Jackson)/Harry Potter Harry Potter Apollo (Percy Jackson) Nico di Angelo Bianca di Angelo Other Character Tags to Be Added Original Demigod Character(s) Zeus (Percy Jackson) Hera (Percy Jackson) Aphrodite (Percy Jackson) Artemis (Percy Jackson) Hestia (Percy Jackson) The Olympians (Percy Jackson) Hades (Percy Jackson) Poseidon (Percy Jackson) Demeter (Percy Jackson) Dionysus (Percy Jackson) Hephaestus (Percy Jackson) Ares (Percy Jackson) Hermes (Percy Jackson) Athena (Percy Jackson) Harry Potter is a God Harry Potter is a Good Parent Happy Nico di Angelo Demigod Harry Potter Other Additional Tags to Be Added Angry Harry is a Scary Harry Killing Monsters Permanently Book Series: Percy Jackson and the Olympians Book 5: The Last Olympian Mpreg Harry Mpreg Wings Post-Canon Hestia is Queen Attempted Murder attempted infanticide Apollo as Lester Apollo & Artemis - Freeform Trust Issues Seeing the future no beta we die like men Good Mom Hestia Platonic Relationships Motherly Hestia Paternal Hermes
True Love,platonic_boner,Merlin (TV),https://archiveofourown.org/works/8163464,"43,901","Summary: AU where soulmates can’t lie to each other. (That’s okay, Merlin wasn’t planning to lie to Arthur anyways! Haha.. ha.. ha…)",Teen And Up Audiences No Archive Warnings Apply M/M Merlin (TV) Merlin/Arthur Pendragon (Merlin) Merlin (Merlin) Arthur Pendragon (Merlin) Lancelot (Merlin) Canon Era Soulmate AU Angst with a Happy Ending Mutual Pining Misunderstandings Based on a Tumblr Post
Dying to Return,StormDancer,Merlin (TV),https://archiveofourown.org/works/689934,"32,770","Summary: When they try to hang him, he floats. * They put him on the pyre at dawn. He doesn’t burn.",Teen And Up Audiences No Archive Warnings Apply M/M Merlin (TV) Merlin/Arthur Pendragon (Merlin) Gwen/Arthur Pendragon (Merlin) Gwen/Lancelot (Merlin) Merlin (Merlin) Arthur Pendragon (Merlin) Morgana (Merlin) Gwaine (Merlin) Alternate Universe - Canon Divergence Gwaine's cloak is expressive Arthur is a big ball of angst BAMF Merlin Future Fic
That's His Name,ZairaA,Merlin (TV),https://archiveofourown.org/works/785571,"31,582","Summary: In a world where Arthur and Merlin never went to Ealdor, Merlin is home visiting his mum. People soon are getting annoyed about all his talk about this Arthur chap, they don't believe for a second that Merlin of all people could be close to the king. Until the king pays a visit. Written for prompt #87 at Merlin Muses Prompt Fest",General Audiences No Archive Warnings Apply M/M Merlin (TV) Merlin/Arthur Pendragon (Merlin) Merlin (Merlin) Arthur Pendragon (Merlin) Leon (Merlin) Gwaine (Merlin) Hunith (Merlin) Alternate Universe - Canon Humor Oblivious Merlin Pining Arthur Magic Revealed
"And like the cycle of the year, we begin again",katherynefromphilly,Merlin (TV),https://archiveofourown.org/works/6092269,"28,481","Summary: Set after the Merlin Series 5 Finale ""Diamond of the Day"". Canon Compliant. In Character. Arthur Pendragon Returns. Cover art by Lao-Pendragon ------ For many long years Merlin waited. For the other part of his soul, for the other half of his life. He was born to serve Arthur. So that meant he was also born to wait. Even if it took a thousand years. Even if the wait seemed never to end. Until one day, suddenly, it did. When Arthur stumbles from the Lake of Avalon 1,500 years after his death, he finds a world unlike the one he knew. Faced with the loss of everyone he loved, and the threat of impending prophecy, Arthur must learn what it means to be not just a king, but the Once and Future King. Merlin does all he can to guide him, even as he struggles to hide his love for his king, and his fear of losing him again. Story includes sass, banter, horseplay, & True Love.  ",Mature Creator Chose Not To Use Archive Warnings M/M Merlin (TV) Merlin/Arthur Pendragon Merlin/Arthur Pendragon (Merlin) Merlin/Arthur Merlin (Merlin) Arthur Pendragon (Merlin) Other(s) Canon Compliant Fix-It Modern Era Post-Season/Series 05 First Time Happy Ending pg rated until later chapters Friends to Lovers Slow Build In Character Slow Burn Sharing a Bed Masturbation Mutual Pining Canon Related Fluff and Smut Arthur Returns Sexual Content POV Arthur POV Merlin Post-Canon Post-Series Arthur Pendragon Returns First Kiss Post-Episode: s05e13 The Diamond of the Day Episode: s05e13 The Diamond of the Day Magic Love Merthur - Freeform Basically The Merlin Series 6 We All Needed Complete
The Truth Is You,bigmamag,Merlin (BBC),https://archiveofourown.org/works/43117,"27,340",Summary: Arthur lies to a sorceress and gets slapped with a truth spell. Awkwardness ensues.,Mature No Archive Warnings Apply M/M Merlin (BBC) Arthur/Merlin Romance First Time Season/Series 01 Truth Spells Magic Revealed
Strike of Lightning,helloearthlings,Merlin (TV),https://archiveofourown.org/works/7079071,"26,022","Summary: Uther's commandment was very simple: If there should come a day when Arthur met his soulmate, he would drive a sword through their chest and kill them on sight.",Teen And Up Audiences No Archive Warnings Apply M/M Merlin (TV) Merlin/Arthur Pendragon (Merlin) Arthur Pendragon (Merlin) Merlin (Merlin) Gwen (Merlin) Morgana (Merlin) Leon (Merlin) Uther Pendragon (Merlin) Alternate Universe - Soulmates Soulmates Canon Era Alternate Universe - Canon Fluff and Angst Angst with a Happy Ending Magic Revealed
Have you Heard,CaffeinatedFlumadiddle,Merlin (TV),https://archiveofourown.org/works/19259113,"23,270","Summary: “They say Emrys tamed the great dragon of Camelot and sired the white dragon of Albion-” “Sired?” Gwaine interrupted “This Emrys fellow is going around siring dragons? How exactly is that happening? Sex with other dragons?” He asked and despite the situation, Merlin flushed. The man in question blinked, looking equally baffled by the question. From the corner of his eye, Merlin could see Arthur pinching the bridge of his nose. “Uh…I actually don’t know.” “But you’re Emrys,” Merlin reminded the imposter with a sigh “You don’t remember siring any dragons?” “I said it was an off day!” The man complained, trying to cross his arms despite being upside down. Merlin took a long breath. Lancelot had already walked away, but that did nothing to hide his howling laughter. Or The knights keep hearing various (dramatic) rumors about the great and mighty Emrys. Everyone is such a gossip. Merlin is trying not to have a heart attack. Lancelot is loving life.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings M/M Merlin (TV) Merlin/Arthur Pendragon (Merlin) Knights of the Round Table & Merlin (Merlin) Merlin (Merlin) Arthur Pendragon (Merlin) Gwaine (Merlin) Percival (Merlin) Leon (Merlin) Elyan (Merlin) Lancelot (Merlin) a bunch of people who like to gossip Lancelot is alive I will never let him die fight me Explicit Language Magic Revealed Lancelot has ascended from lawfully good to chaotically good BAMF Merlin sorta - Freeform it's still Merlin Implied Sexual Content Merlin is the only one who doesn't know he's in love with Arthur low key Jealous Arthur everyone is trying their best
The Student Prince,FayJay,Merlin - Fandom,https://archiveofourown.org/works/91885,"22,860","Summary: A Modern day Merlin AU set at the University of St Andrews, featuring teetotal kickboxers, secret wizards, magnificent bodyguards of various genders, irate fairies, imprisoned dragons, crumbling gothic architecture, arrogant princes, adorable engineering students, stolen gold, magical doorways, attempted assassination, drunken students, shaving foam fights, embarrassing mornings after, The Hammer Dance, duty, responsibility, friendship and true love... This story was inspired by the thought of Prince William of Wales (and indeed the current Max von Hapsburg) studying at the University of St Andrews; it is also, as the title suggests, at least a little inspired by the operetta 'The Student Prince'. Grateful thanks to Lamardeuse and DarkEmeralds for Beta and cheerleading! ::2019 note: This story was written BEFORE the TV show introduced the character of Gwaine. It's not that I can't spell, or that I'm perversely writing him out of character - I incorporated other characters from Arthurian legend (Kay, Gawain etc) into my story, and lacking prophetic abilities, my versions naturally don't mesh with the versions subsequently introduced into the show.::",Mature Creator Chose Not To Use Archive Warnings F/F F/M M/M Merlin - Fandom Arthur/Merlin Various Others - Relationship Gwen/Lance Arthur Pendragon Merlin Emrys Gwen (Guinevere) Lancelot du Lac Morgana Morgause Gaius Modern AU AU Slash Alternate Universe - College/University Alternate Universe Friends to Lovers Уточнять у автора Don’t copy to another site this was written after two seasons of the show Depiction of Homophobia depiction of casually homophobic public school boy douchebaggery because that is how these fuckers roll depictions of obnoxious rich privileged teenagers being obnoxiously rich and privileged Magic Reincarnation Roommates student life which in Scotland means drinking your bodyweight in alcohol and making bad life choices
No Matter How Far Away You Roam,lady_ragnell,Merlin (TV),https://archiveofourown.org/works/1069420,"22,510","Summary: “I was wondering if you might come home with me.” Merlin stops mid-rant and stares at him, and then down at his panini again, and back at Arthur. This is a panini of lies and pain. He can tell already.   “For Christmas? I’ve got an uncle and a mother and a sister waiting for me at home, in case you hadn’t remembered, I’m not going home with you just because you’re a workaholic.”   “No, it’s. My mum might be under the impression that we’re a little bit married.”  In which Merlin gets conned into spending Christmas with Arthur's family and pretending to be his husband, because somehow this is his life.",Explicit No Archive Warnings Apply M/M Merlin (TV) Merlin/Arthur Pendragon (Merlin) Minor or Background Relationship(s) Ygraine de Bois/Nimueh (Merlin) Merlin (Merlin) Arthur Pendragon (Merlin) Ygraine de Bois (Merlin) Morgana (Merlin) Freya (Merlin) Nimueh (Merlin) Hunith (Merlin) Uther Pendragon (Merlin) Gaius (Merlin) Morgause (Merlin) Alternate Universe - Modern Setting Christmas Fluff Fake/Pretend Relationship Family Meet the Family Alive Ygraine Don't copy to another site
