Title,Author,Fandom,Url,Kudos,Summary,Content
"Dearest, We Return",aubreyli,"明朝历史 | Ming Dynasty RPF, Chinese History RPF",https://archiveofourown.org/works/56700493,104,"Summary: It has been nine months and twenty-three days since Zheng He had last seen the emperor, and he is eager to return home.",Explicit No Archive Warnings Apply M/M 明朝历史 | Ming Dynasty RPF Chinese History RPF Zheng He | Ma Sanbao/Emperor Chengzu of Ming | Zhu Di Zheng He | Ma Sanbao Emperor Chengzu of Ming | Zhu Di Strap-Ons Eunuch Implied/Referenced Underage Sex
【历史向】【邦信】胯下（一辆小破车）,Nico_merlin,"历史 - Fandom, 汉朝",https://archiveofourown.org/works/14610948,103,Summary: 白登之围之后，刘某人憋了一肚子火……,Mature Creator Chose Not To Use Archive Warnings M/M 历史 - Fandom 汉朝 刘邦/韩信 - Relationship 刘邦 韩信 萧何
A Change of Season,lnhammer,Tang Chao | Tang Dynasty RPF,https://archiveofourown.org/works/8879356,70,Summary: Shangguan Wan-er could think of no reason for the Empress to summon a palace slave to her presence. No good reason. It would be the first meeting of two of the most powerful women of Chinese history.,General Audiences No Archive Warnings Apply Gen Tang Chao | Tang Dynasty RPF Shàngguān Wǎnér & Wǔ Zétiān Shàngguān Wǎnér Wu Zetian Misses Clause Challenge Chromatic Source Chromatic Yuletide Palace Intrigue strong women of history corridors of power Poetry Love Poems Mentor/Protégé
"Ink, Stone, Brush, Paper",Carmarthen,"Hújiā Shíbā Pāi | Eighteen Songs of a Nomad Flute, Chinese History RPF",https://archiveofourown.org/works/270950,65,"Summary: In exile, Cai Wenji writes and sings and loves and longs for home. Warning: implied consent issues that go with marriage by capture--nothing more explicit than the original poem--and brief suicidal thoughts, also in line with canon.",Teen And Up Audiences No Archive Warnings Apply F/M Gen Hújiā Shíbā Pāi | Eighteen Songs of a Nomad Flute Chinese History RPF Cai Wenji/Liu Bao Liu Bao (Hújiā Shíbā Pāi) Cài Wénjī Original Characters Cài Yōng Original Female Character(s) Original Male Character(s) History Poetry Eastern Han Dynasty nomads Southern Xiōngnú marriage by capture Languages and Linguistics Language Barrier Grief/Mourning Homesickness Exile Forced Marriage 2nd Century CE 3rd Century CE
Rites,yunyu,"Shin Sangokumusou | Dynasty Warriors, Chinese History RPF, Three Kingdoms History & Adaptations - All Media Types, Historical RPF, San Guo Yan Yi | Romance of the Three Kingdoms - Luo Guanzhong",https://archiveofourown.org/works/7455940,54,"Summary: The wheel turns. The same rituals repeat. The rituals that repeat between years, and the rituals that repeat between people. New Year. Birth. Coming of age. The Dragon Raises Its Head. Marriage. Tomb Sweeping Day. The Dragon Boat Festival. Conceiving the next generation. The Mid-Autumn Festival. Death. New Year. Birth. Zhuge Liang seeks a Way out. Huang Yueying wants to see the gears. Draws from various Three Kingdoms-period sources (both historical and fictional) and also original invention. On hiatus.",Explicit No Archive Warnings Apply F/M Shin Sangokumusou | Dynasty Warriors Chinese History RPF Three Kingdoms History & Adaptations - All Media Types Historical RPF San Guo Yan Yi | Romance of the Three Kingdoms - Luo Guanzhong Yuèyīng/Zhūgě Liàng Huáng Yuèyīng/Zhūgě Liàng Yuèyīng Zhuge Liang Xú Shù Páng Tǒng Sima Hui | Water Mirror Chinese Mythology & Folklore Chinese New Year Courtship Coming of Age Rituals Holidays Festivals Marriage sensory issues Taoism Sex Immortality Taoist Sexual Practices Alternate Character Interpretation Autism Spectrum Canon-Typical Violence
tommyinnit's clinic for supervillains,bonesandthebees (bonesandcacti),"Minecraft (Video Game), Dream SMP",https://archiveofourown.org/works/33489424,"63,262","Summary: “W-What do you- I mean can I- are you here to rob us?” The person managed to stammer out. Siren snorted. “No. I’m just here to order some food.” “Wh-What about him?” The cashier asked, glancing at Tommy. “Did you- did you kidnap him?” “I mean… yeah, let’s go with that in case this ends up on the news,” Siren shrugged, looking back at Tommy. “I kidnapped you, right?” “Yeah, sure,” Tommy agreed, knowing that if they said he was kidnapped, it would keep people from getting suspicious of why he was seen in public with Siren. “Anyway, can I get the chicken nuggets happy meal, with a coke?” or, how Tommy—who is not a hero, or a villain, or even a vigilante—saves the life of one of L'Manberg's most feared supervillains, and accidentally ends up becoming the resident doctor for every supervillain in town (and maybe gets a family along the way too).",Teen And Up Audiences Graphic Depictions Of Violence Gen Minecraft (Video Game) Dream SMP Wilbur Soot & TommyInnit Toby Smith | Tubbo & TommyInnit Ranboo & TommyInnit (Video Blogging RPF) Ranboo & Toby Smith | Tubbo Wilbur Soot & Technoblade & TommyInnit & Phil Watson No Romantic Relationship(s) TommyInnit (Video Blogging RPF) Wilbur Soot Toby Smith | Tubbo Ranboo (Video Blogging RPF) Phil Watson (Video Blogging RPF) Dave | Technoblade Niki | Nihachu Alexis | Quackity Jack Manifold Clay | Dream (Video Blogging RPF) Cara | CaptainPuffy Alternate Universe - Superheroes/Superpowers Dark Sleepy Bois Inc I mean kinda they're villains but they're actually not terrible Sleepy Bois Inc as Family Vigilante Toby Smith | Tubbo Vigilante Ranboo (Video Blogging RPF) Villain Sleepy Bois Inc Humor Secret Identity Identity Reveal Hurt/Comfort TommyInnit Deserves Better (Video Blogging RPF) tommy accidentally becomes the resident doctor for a bunch of villains and he's not happy about it Found Family Families of Choice this is about the characters not cc's obviously It Gets Worse Before It Gets Better Miscommunication seriously this is a dream smp fic what did you guys expect Angst with a Happy Ending this isn't a crack fic i swear it's only the first few chapters Temporary Character Death
Butterfly Reign,SilentTeyz,"Dream SMP, Minecraft (Video Game)",https://archiveofourown.org/works/34743979,"35,700","Summary: The royal family of Antarctic empire isn’t exactly close. Emperor Philza is always occupied; Tommy hasn’t seen Techno in months, and even if Wilbur is here, their relationship can be described to be strained at best. The royal family doesn’t need to be close, however, it only needs to be balanced, like the pillars holding the country above their heads – as long as they are strong and steady, the Empire will be too. It’s the principle that held Tommy’s back straight and his shoulders broad through the years of hardships and trials of errors; through yet another formal meeting where his father’s gaze would look past him and where his brother’s words would be filled with poison that makes the deepest parts of his soul ache. At that time, Tommy couldn't know that his family would find a replacement for him in the face of a commoner boy named Ranboo. ~🦋~ Tommy's family has replaced him. It's only fair that he gets to do the same.",Not Rated Graphic Depictions Of Violence Major Character Death Gen Dream SMP Minecraft (Video Game) Ranboo & Wilbur Soot & Technoblade & Phil Watson Sam | Awesamdude & TommyInnit Clay | Dream & GeorgeNotFound & Sapnap & TommyInnit (Video Blogging RPF) TommyInnit (Video Blogging RPF) Phil Watson (Video Blogging RPF) Wilbur Soot Ranboo (Video Blogging RPF) Technoblade (Video Blogging RPF) Toby Smith | Tubbo Clay | Dream (Video Blogging RPF) GeorgeNotFound (Video Blogging RPF) Sapnap (Video Blogging RPF) Sam | Awesamdude Kristin Rosales Watson Kit | Wispexe Floris | Fundy Niki | Nihachu Alexis | Quackity Alternate Universe - Royalty Alternate Universe - Medieval Royalty Sleepy Bois Inc as Family Heavy Angst Angst with a Happy Ending Fluff Hurt/Comfort Found Family Prince TommyInnit (Video Blogging RPF) Prince Wilbur Soot Prince Technoblade (Video Blogging RPF) Emperor Phil Watson (Video Blogging RPF) Neglectful Parent Phil Watson (Video Blogging RPF) Wilbur Soot and Technoblade and TommyInnit are Siblings Older Sibling Clay | Dream (Video Blogging RPF) Child Neglect Whump BAMF TommyInnit (Video Blogging RPF) Parental Sam | Awesamdude Politics Protective Clay | Dream (Video Blogging RPF) Protective Sam | Awesamdude Unreliable Narrator Animal Death Misunderstandings Animal Transformation Shapeshifter Clay | Dream (Video Blogging RPF) It Gets Worse Before It Gets Better Bad Parent Phil Watson (Video Blogging RPF) Morally Ambiguous Character Dissociation Blood and Injury Slavery Self-Harm Ambigiously described ptsd Unhealthy Relationships Suicidal Thoughts Near Death Experiences Dysfunctional Family Torture Emotional Manipulation Drowning Character Death Suicide Attempt Child abuse for Ranboo Underage Drinking Needles Blood and Gore
Stay underneath my wing,sircantus,Dream SMP,https://archiveofourown.org/works/31896778,"34,058","Summary: ""Wilby says that- that if a stranger ever tries to grab me, I can bite them."" Tommy nods, giving a little glare towards Techno and his bitten hand. ""Okay."" Technoblade says slowly. ""But don't bite me."" ""No, I'm gonna bite you."" --- SBI Zombie apocalypse AU, in which Tommy is a little kid who's been separated from Wilbur. While Wilbur is on a desperate search for his little brother with Phil, Tommy stumbles across Technoblade, who is the definition of 'no chill' in the zombie apocalypse. Techno accidentally gains a new little brother.",Teen And Up Audiences Creator Chose Not To Use Archive Warnings Graphic Depictions Of Violence Gen Dream SMP Technoblade & TommyInnit (Video Blogging RPF) Wilbur Soot & Phil Watson Wilbur Soot & TommyInnit Wilbur Soot & Technoblade & TommyInnit & Phil Watson TommyInnit (Video Blogging RPF) Technoblade (Video Blogging RPF) Wilbur Soot Phil Watson (Video Blogging RPF) Alternate Universe - Zombie Apocalypse Kid Fic Fluff Found Family Brotherly Bonding Wilbur Soot and TommyInnit are Siblings Family Dynamics BAMF Technoblade (Video Blogging RPF) BAMF Phil Watson (Video Blogging RPF) no beta we die like my sleep schedule Protective Technoblade (Video Blogging RPF) Protective Phil Watson (Video Blogging RPF) Good Parent Phil Watson (Video Blogging RPF) No Character Death swear it
"I was a kid in a village, doing alright, then I became a prince overnight",sircantus,Dream SMP,https://archiveofourown.org/works/28045056,"33,934","Summary: (Yes the title is from sofia the first, yes I'm laughing at it, I find it funny-) In which Phil has created the Antarctic Empire from the ground up and takes in Techno and Wilbur along the way, and raises them while also ruling his kingdom. Tommy, sixteen, lives with Tubbo in an orphanage, the two of them running around in the cold streets of their town. After a hectic day of getting separated from Tubbo, getting into a few fights, and ending up in an entirely new town, he comes across Phil, and saves him from an assassination attempt by smashing a plate over someone's head. So then both Techno and Wilbur decide to see who this kid is, and Tommy sure is endearing, in the way that the first time they spy on him, he starts a fight in an alleyway over a bag of cookies. (and then Tommy basically gets kidnapped into the royal family, but like, legally, y’know?) [There is now a sircantus discord! For the sircantus enjoyers https://discord.gg/pHGgJ9rmGv ]",Teen And Up Audiences Creator Chose Not To Use Archive Warnings Gen Dream SMP Toby Smith | Tubbo & TommyInnit Wilbur Soot & Technoblade & TommyInnit & Phil Watson Phil Watson (Video Blogging RPF) Wilbur Soot TommyInnit (Video Blogging RPF) Niki | Nihachu Technoblade (Video Blogging RPF) Tubbo Dream SMP Ensemble Antarctic Empire lets GO In which I rant about the royal family And I also worldbuild we love to see it Family Dynamics Fluff Domestic Fluff Action/Adventure Alternative Universe - Kingdom In which Phil adopts Wilbur and Techno early on And then finds Tommy then goes: y'know what maybe another son wouldn't hurt Wilbur and Technoblade are twins we got so much plot coming on and it's great We're here for wholesome feels and nothing else Author Is Sleep Deprived No Angst Found Family Crack Treated Seriously Good Parent Phil Watson (Video Blogging RPF)
Hush Now (You Were Lost but Now You’re Found),CorpseArt,"Dream SMP, Minecraft (Video Game), Video Blogging RPF",https://archiveofourown.org/works/30646853,"31,309","Summary: Red Chaos was the name the world had bestowed upon him, and Dream had laughed as he dragged Tommy down against his chest in a rough sprawl back against the couch, squeezing him tight after their first official mission together. Tommy had done good and Dream had been proud. - Siren shifts, a look Tommy can’t be bothered to understand flashing briefly before his shoulders roll into a shrug. “You saved my life.” I know, Tommy thinks, lips drawing back in an ugly grimace. It ruined mine. - The morning paper lies discarded on the couch beside him with black bold headlines: RED CHAOS: HERO OR VILLAIN?",Explicit Creator Chose Not To Use Archive Warnings Gen Dream SMP Minecraft (Video Game) Video Blogging RPF Wilbur Soot & Technoblade & TommyInnit & Phil Watson Clay | Dream & TommyInnit (Video Blogging RPF) Sam | Awesamdude & TommyInnit Niki | Nihachu & TommyInnit Eret & TommyInnit (Video Blogging RPF) Alexis | Quackity & TommyInnit Toby Smith | Tubbo & Ranboo & TommyInnit GeorgeNotFound & Sapnap & TommyInnit (Video Blogging RPF) TommyInnit (Video Blogging RPF) Wilbur Soot Technoblade (Video Blogging RPF) Phil Watson (Video Blogging RPF) Clay | Dream (Video Blogging RPF) Sam | Awesamdude (Video Blogging RPF) Toby Smith | Tubbo Ranboo (Video Blogging RPF) Niki | Nihachu Eret (Video Blogging RPF) Alexis | Quackity GeorgeNotFound (Video Blogging RPF) Sapnap (Video Blogging RPF) BadBoyHalo (Video Blogging RPF) Jschlatt (Video Blogging RPF) Karl Jacobs Kristin Rosales Watson Charlie | Slimecicle Dream SMP Ensemble Families of Choice Family Dynamics Enemies to Friends to Family Angst and Hurt/Comfort Depression Panic Attacks Post-Traumatic Stress Disorder - PTSD Hero TommyInnit (Video Blogging RPF) Lonely TommyInnit (Video Blogging RPF) Touch-Starved TommyInnit (Video Blogging RPF) Complicated Relationships Dark Sleepy Bois Inc Protective Sleepy Bois Inc Sleepy Bois Inc as Family Morally Ambiguous Character Possessive Behavior Codependency TommyInnit Needs a Hug (Video Blogging RPF) Oblivious TommyInnit (Video Blogging RPF) I mean he's smart but he's also a bit of an idiot when it comes to people Secret Identity Identity Reveal Trust Issues Loss of Trust Self-Harm Kidnapping Non-Consensual Drug Use Interrogation Torture Aftermath of Torture Blood and Gore Body Horror Dead Dove: Do Not Eat TommyInnit is Not Okay (Video Blogging RPF) Wilbur Soot is Not Okay Feral Behavior Domestic Fluff Brotherly Affection Platonic Cuddling Unreliable Narrator Self-Discovery Rated For Violence Alternate Universe - Superheroes/Superpowers
Change fate by being aggressively kind,sircantus,Dream SMP,https://archiveofourown.org/works/28237845,"31,239","Summary: “You do understand that you’re caring for the thing meant to bring destruction and chaos to our world, right?” The woman asks, Phil looking behind him fondly as Techno grabs at the ends of his wings. “He’s just a child.” Phil answers distractedly, humming as his wings get gently yanked at. “He’s the first of three to destroy life as we know it! Shouldn’t we, well, get rid of him?!” “Oh, no.” Phil raises his eyes with a sharp glare. “Believe me, I have my own way of preventing the apocalypse.” --- Or, Techno, Wilbur, and Tommy are basically chaotic forces of nature, destined from birth to end the world and bring destruction. Most who hear of the tale of them are trying their best to track them down, and to end the monsters while they’re still young, still just children. Phil has a different plan. (In which Phil raises the minecraft equivalents of the anti-christ with love and support, so much so to the point where the world ending is really just a funny thought, and Phil has three kids who casually have powers that are bit more extreme than anything else in the world)","Teen And Up Audiences Creator Chose Not To Use Archive Warnings Gen Dream SMP Wilbur Soot & Technoblade & TommyInnit & Phil Watson Technoblade & Phil Watson (Video Blogging RPF) Wilbur Soot & Phil Watson TommyInnit & Phil Watson (Video Blogging RPF) Phil Watson (Video Blogging RPF) Technoblade (Video Blogging RPF) Wilbur Soot TommyInnit (Video Blogging RPF) Original Characters (just a few but not important) alright lets do this Alternate Universe - Magic Family Dynamics Dadza Protective Phil Watson (Video Blogging RPF) Protective Parent Phil Watson (Video Blogging RPF) Phil is such a dad that he stops the apocalypse thats it thats the fic world building so much world building I just love throwing words man The sleepybois are literally just chaotic af and Phil is like ""how about we just don't create the end of the world hm?"" Everyone else upon seeing Phil raise beings of absolute chaos: ""You're just stopping them ending the world by being a loving caring father?"" Phil with his 'best dad ever' mug: ""What like it's hard?"" Okay okay enough messing with the tags Fluff maybe some angst eh we'll see overall it's just gonna be a lot of family feels This apparently gives off Good Omens vibes So thats cool! Good Parent Phil Watson (Video Blogging RPF)"
No Cause for Concern,hedgehoggeryyy,"Minecraft (Video Game), Dream SMP",https://archiveofourown.org/works/31319468,"24,891","Summary: So maybe applying for a job at the heroes' base of operations when he could be arrested any moment for being an illegal vigilante wasn't Tommy's smartest move. But he gets to work with his idols — Ghostbur, the Blade, and Philza Minecraft, Angel of Death himself, just to name a few — how could he turn down that opportunity, honestly? And keeping his two identities separate can't be that difficult, really. It'll all be a piece of cake. --- or, tommyinnit just wanted to pay the rent and save people at the same time. things can't go his way for just once, can they? ***DISCONTINUED***",Teen And Up Audiences No Archive Warnings Apply Gen Minecraft (Video Game) Dream SMP Wilbur Soot & Technoblade & TommyInnit & Phil Watson Technoblade & TommyInnit (Video Blogging RPF) Wilbur Soot & TommyInnit TommyInnit & Phil Watson Ranboo & TommyInnit (Video Blogging RPF) Tommyinnit & Tubbo TommyInnit (Video Blogging RPF) Wilbur Soot Technoblade (Video Blogging RPF) Phil Watson (Video Blogging RPF) Ranboo (Video Blogging RPF) Toby Smith | Tubbo Clay | Dream (Video Blogging RPF) Jschlatt (Video Blogging RPF) Dream SMP Ensemble Captain Puffy Sam | Awesamdude Ranboo & TommyInnit Friendship (Video Blogging RPF) Vigilante TommyInnit (Video Blogging RPF) Hero Wilbur Soot Hero Technoblade (Video Blogging RPF) Hero Phil Watson (Video Blogging RPF) Angel of Death Phil Watson (Video Blogging RPF) Parent Phil Watson (Video Blogging RPF) Protective Phil Watson (Video Blogging RPF) Bird Hybrid Phil Watson (Video Blogging RPF) Avian Phil Watson (Video Blogging RPF) Older Sibling Wilbur Soot Protective Wilbur Soot Older Siblings Wilbur Soot and Technoblade TommyInnit Nearly Dies (Video Blogging RPF) Touch-Starved TommyInnit (Video Blogging RPF) TommyInnit Needs a Break (Video Blogging RPF) BAMF Ranboo (Video Blogging RPF) Jschlatt is Toby Smith | Tubbo's Parent Chaotic Toby Smith | Tubbo and TommyInnit TommyInnit-centric (Video Blogging RPF) Alternate Universe - Superheroes/Superpowers Villain Jschlatt (Video Blogging RPF) Hurt TommyInnit (Video Blogging RPF) Hurt/Comfort Emotional Hurt/Comfort Angst and Hurt/Comfort Canon-Typical Violence Implied/Referenced Child Abuse Families of Choice
This is Not an Act of Spite,ellis (ellabellachicketychella),DreamSMP,https://archiveofourown.org/works/32017435,"24,820","Summary: Could the universe be kind enough, so that Tommy could get a damn break from the mess that is his life? Please? Just for one day. --- Okay, so maybe coming to the interview with a few broken ribs was a bad idea, but what choice did he have? Just not come and keep on being unemployed? Several bad things could happen during his interview, given the circumstances. There was an AI in the building designed by Vulcan which not only kept unwanted people from getting in, it scanned people for any unauthorized weapons or injuries. There was also the problem with his illegal documents since he wasn't an actual adult. But the biggest risk is that the job is at a hero organization. And he's a vigilante. Which are highly illegal. --- or, yet another vigilante tommy au... except this time, there is at least one brain cell (you can figure out who has it)","Teen And Up Audiences Creator Chose Not To Use Archive Warnings Graphic Depictions Of Violence Gen DreamSMP Wilbur Soot & Technoblade & TommyInnit & Phil Watson Toby Smith | Tubbo & TommyInnit Ranboo & TommyInnit & Toby Smith | Tubbo Grayson | Purpled & TommyInnit (Video Blogging RPF) Technoblade & TommyInnit TommyInnit (Video Blogging RPF) Wilbur Soot Toby Smith | Tubbo Technoblade (Video Blogging RPF) Phil Watson (Video Blogging RPF) Kristin Rosales Watson Ranboo (Video Blogging RPF) Floof the Dog (Video Blogging RPF) Grayson | Purpled (Video Blogging RPF) Niki | Nihachu Sam | Awesamdude Aimee | Aimsey (Video Blogging RPF) Cassie Anne | Snifferish Alternate Universe - Superheroes/Superpowers Hurt/Comfort Angst with a Happy Ending Fluff Vigilante TommyInnit (Video Blogging RPF) Hero Wilbur Soot Hero Technoblade (Video Blogging RPF) Hero Phil Watson (Video Blogging RPF) Wilbur Soot and Technoblade are Siblings Touch-Starved TommyInnit (Video Blogging RPF) Technoblade Hears Voices (Video Blogging RPF) I Wrote This Instead of Sleeping thank you discord server for giving me motivation Winged Phil Watson (Video Blogging RPF) No Romance Protective Wilbur Soot no beta we die like l'manberg BAMF TommyInnit (Video Blogging RPF) Wilbur is a rich kid eat the rich Angst the tag is there for a reason :) yes i added floof's character tag what about it Technoblade has a prosthetic leg BAMF Grayson | Purpled Drugs Vomiting depersonalisation Near Death Experiences Minor Body Horror It Gets Worse Before It Gets Better happyish ending it's just rough to get there Character Death i slowly add more and more ominous tags. Betrayal Morally Grey Some Dicey Decisions All Around Like... Really Dicey relax about the ""chose not to use archive warnings"" fuck Wilbur soot"
bones in the ocean,bunflower,"Minecraft (Video Game), Dream SMP",https://archiveofourown.org/works/32342644,"23,789","Summary: “The Angel of Death, the ferryman of the Styx, the terror of the western seas. One of the most feared captains ever to sail, and yet, I have to wonder… how did a man like you end up all on his own? We searched the area where you were found—not another soul in sight. So,” He fixes him with a long look, allowing the silence to hover like a dark cloud, the words rolling off of his tongue with all the venom and smugness he can muster, “—tell me, Philza. Where is your crew?” — OR: Technoblade is a naval captain, and Phil his unwilling prisoner. Somehow, they manage to come out of it as friends in the end.",Teen And Up Audiences Graphic Depictions Of Violence Gen Minecraft (Video Game) Dream SMP Phil Watson & Technoblade - Relationship Technoblade & Phil Watson (Video Blogging RPF) Wilbur Soot & Phil Watson Kristin Rosales Watson/Phil Watson Technoblade (Video Blogging RPF) Phil Watson (Video Blogging RPF) Wilbur Soot TommyInnit (Video Blogging RPF) Toby Smith | Tubbo Ranboo (Video Blogging RPF) Niki | Nihachu Eret (Video Blogging RPF) Kristin Rosales Watson Charles Poodwattle Action/Adventure Hurt/Comfort Alternate Universe Alternate Universe - Pirate Pirate AU Depictions of injury Canon-Typical Violence Human Technoblade (Video Blogging RPF) Friendship Enemies to Friends enemies to besties Pirates Platonic Soulmates Queerplatonic Relationships Sirens Mythical Beings & Creatures SBI ARE NOT RELATED still all in the fic though Drowning Betrayal Phil Watson Needs a Hug (Video Blogging RPF) BAMF Phil Watson (Video Blogging RPF) BAMF Technoblade (Video Blogging RPF) Technoblade Needs a Hug (Video Blogging RPF) Permanent Injury inspired loosely by potc Multiple Pronouns for Eret (Video Blogging RPF) Temporary Character Death Happy Ending Angst Angst with a Happy Ending Medical Inaccuracies
the world forgetting by the world forgot,bonesandthebees (bonesandcacti),"Minecraft (Video Game), Dream SMP",https://archiveofourown.org/works/36104923,"19,596","Summary: “Something has been stolen from us,” Thanatos said, his wings puffing up as he spoke. “Something that is very important to us. And we are fairly certain that the person who stole this thing of ours is in this very crowd.” Dream tensed beside Tommy as the crowd broke out into murmurs. Eyes were darting towards the different heroes in the crowd, the benefactors no doubt assuming that the culprit had to be a hero. “Like we said, we haven’t crashed your party to cause trouble. But we want this thing returned to us, and we won’t hesitate to take extreme measures to get what we want.” or, Tommy was a lot of things: a newly debuted hero sidekick, an amnesiac, and a former kidnapping victim of the Syndicate. Tommy didn't actually remember that last one though. That was just what Dream told him. Only weeks after his hero debut, the Syndicate announces they are searching for something, and Tommy knows it has to be him. The scariest part? If they find him, Tommy will have no clue what to expect, because the Syndicate might know him, but he has no memories of them. So he can't let them find him. No matter what. Of course they end up finding him anyway.",Teen And Up Audiences Graphic Depictions Of Violence Creator Chose Not To Use Archive Warnings Gen Minecraft (Video Game) Dream SMP Wilbur Soot & Technoblade & TommyInnit & Phil Watson Toby Smith | Tubbo & TommyInnit Ranboo & TommyInnit (Video Blogging RPF) Ranboo & Toby Smith | Tubbo Wilbur Soot & TommyInnit Clay | Dream & TommyInnit (Video Blogging RPF) No Romantic Relationship(s) TommyInnit (Video Blogging RPF) Clay | Dream (Video Blogging RPF) Wilbur Soot Phil Watson (Video Blogging RPF) Technoblade (Video Blogging RPF) Toby Smith | Tubbo Ranboo (Video Blogging RPF) Alternate Universe - Superheroes/Superpowers Dark Sleepy Bois Inc Possessive Behavior Sleepy Bois Inc as Family Villain Sleepy Bois Inc (Video Blogging RPF) Amnesia Hurt/Comfort TommyInnit Deserves Better (Video Blogging RPF) Families of Choice Complicated Relationships Secret Identity Identity Reveal Kidnapping Self-Discovery Memory Loss found family arc 2 electric boogaloo Manipulation everything is not what it seems imagine that to the tune of the wizards of waverly place theme btw the possessive tag is for dream not sbi just wanna clarify that
we have eldritch horror at home,WinterEnchantress,"Empires SMP, Hermitcraft SMP",https://archiveofourown.org/works/42787617,"3,292","Summary: the emperors: aw wish we had a cool eldritch horror like you guys! the hermits: what's wrong with jimmy the emperors: what  or grain is a resident eldritch horror on hermitcraft, and the empires find out that they have their own eldritch horror - jimmy. they adjust (somewhat). now with a bit more grian content",General Audiences No Archive Warnings Apply M/M Empires SMP Hermitcraft SMP Jimmy | Solidarity/TangoTek Charles | Grian & Jimmy | Solidarity Charles | Grian/Ryan | GoodTimesWithScar impulseSV (Video Blogging RPF) Jimmy | Solidarity Ryan | GoodTimesWithScar Charles | Grian Joel | SmallishBeans Bryce | fWhip MythicalSausage (Video Blogging RPF) Hermitcraft Ensemble Empires SMP Ensemble Alternate Universe - Canon Divergence eldritch grian Eldritch Jimmy Protectiveness Humor Eldritch Phoenix Jimmy | Solidarity BAMF Jimmy | Solidarity POV Outsider Friendship Fluff Smitten Tango Watcher Charles | Grian Light Angst Feelings Deity Bdubs
The boy from the rift,Finley_Cy,"Hermitcraft SMP, Empires SMP, Dream SMP, Minecraft (Video Game)",https://archiveofourown.org/works/43489869,"2,207","Summary: When Tommy was seven he was a beloved member of the Hermitcraft server. Boatem Crew found him hiding out underneath their bases before they began building. But when the moon got a little to big. They had to get out fast. At the very beginning of season nine, there is a certain someone missing from the crowd. The Hermits try to find Tommy through all known servers. What they don't know is there is an underground server growing, one that is slowly stealing members away from others servers to play. The server would grow and grow into an experiment of life and death, war and peace, a story of who could survive the longest. But when a certain rift pops up, hey were thrown through a loop when they entered the empires server. Most of the hermits somehow appearing in this completely new world with some of their old friends. Now back in Hermitcraft, it seems someone else has come back to haunt them once again. Or: Remember all those Hermit! Tommy stories that used to come out. I made one, but added a little bit of flavor to spice it up. And added the Empires crew for fun. This is a fun one a promise.",General Audiences Graphic Depictions Of Violence Hermitcraft SMP Empires SMP Dream SMP Minecraft (Video Game) Oliver Brotherhood | Mumbo Jumbo & Charles | Grian Charles | Grian & TommyInnit Ryan | GoodTimesWithScar & TommyInnit Pearl | PearlescentMoon & TommyInnit Joel | SmallishBeans & TommyInnit TommyInnit (Video Blogging RPF) Shelby Grace | Shubble Charles | Grian Oliver Brotherhood | Mumbo Jumbo Ryan | GoodTimesWithScar Pearl | PearlescentMoon impulseSV (Video Blogging RPF) Joel | SmallishBeans Lizzie | LDShadowLady (Video Blogging RPF) Scott Major | Smajor1995 Empires SMP Ensemble Grumbot (Hermitcraft) Hermitcraft Ensemble TommyInnit-centric (Video Blogging RPF) TommyInnit Needs a Hug (Video Blogging RPF) Traumatized TommyInnit (Video Blogging RPF) Sad TommyInnit (Video Blogging RPF) Hybrid TommyInnit (Video Blogging RPF) Hurt TommyInnit (Video Blogging RPF) BAMF TommyInnit (Video Blogging RPF) Winged TommyInnit (Video Blogging RPF) TommyInnit (Video Blogging RPF) on Hermitcraft Server Winged Charles | Grian Charles | Grian and Pearl | PearlescentMoon are Siblings BAMF Charles | Grian Protective Charles | Grian Hermit Tommy He's back Alternate Universe - Canon Divergence TommyInnit is Missing (Video Blogging RPF) Boatem Crew (Hermitcraft) Boatem Hole (Hermitcraft) Hermitcraft Season 8 Hermitcraft Season 9 Empires SMP Season 2 Witch Shubble Rift Emotional Hurt/Comfort Hurt/Comfort Amputee TommyInnit (Video Blogging RPF) Kid TommyInnit (Video Blogging RPF) Child Soldier TommyInnit (Video Blogging RPF) boatem crew as parents Empires guys are just along for the ride TommyInnit - Freeform parental Grian
